episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish
1055,5,9.4443,18.0649,0.229,1517,4544,0.010,80,2.65,76134,6448.07,0,0
1056,5,25.8571,18.3582,0.272,2031,6214,0.010,95,2.65,76338,8869.57,0,0
1057,5,19.4845,18.5107,0.259,1807,5501,0.010,90,2.65,76519,7731.24,0,0
1058,5,37.2837,18.9758,0.248,2665,8098,0.010,100,2.74,76786,11538.29,1,1
1059,5,5.0388,18.9296,0.264,504,1557,0.010,45,2.74,76837,2197.50,0,0
1060,5,4.0046,18.6891,0.214,190,572,0.010,25,2.74,76856,900.11,0,0
1061,5,20.2387,18.7718,0.223,1684,5076,0.010,85,2.73,77025,7229.15,0,0
1062,5,28.2314,19.0359,0.250,1766,5512,0.010,90,2.73,77202,7639.23,0,0
1063,5,14.1361,19.0184,0.245,1029,3160,0.010,70,2.73,77305,4384.88,0,0
1064,5,17.8653,18.8607,0.253,1391,4068,0.010,75,2.73,77445,6020.21,0,0
1065,5,11.9024,18.8428,0.246,1021,3150,0.010,70,2.72,77548,4371.56,0,0
1066,5,12.2077,18.7359,0.261,874,2767,0.010,65,2.72,77636,3764.93,0,0
1067,5,9.6308,18.7456,0.268,1260,3765,0.010,75,2.72,77762,5299.73,0,0
1068,5,38.5285,18.9713,0.202,2906,8623,0.010,100,2.81,78053,12520.98,1,1
1069,5,17.4876,19.1311,0.237,1689,5045,0.010,85,2.81,78222,7241.38,0,0
1070,5,55.8924,19.9586,0.223,2764,8309,0.010,100,2.90,78499,11908.38,1,1
1071,5,18.3212,19.8827,0.239,927,2925,0.010,70,2.89,78592,4006.72,0,0
1072,5,44.0817,20.6236,0.220,2654,8081,0.010,100,2.99,78858,11389.13,1,1
1073,5,26.9908,20.7978,0.282,2139,6579,0.010,95,2.98,79072,8992.34,0,0
1074,5,23.3124,21.0452,0.238,1988,6134,0.010,95,2.98,79271,8616.72,0,0
1075,5,54.1124,21.5609,0.259,2810,8404,0.010,100,3.07,79552,12084.38,1,1
1076,5,51.6435,22.3736,0.237,2816,8424,0.010,100,3.16,79834,12006.47,2,1
1077,5,30.5502,22.7562,0.258,2143,6462,0.010,95,3.16,80049,9177.72,0,0
1078,5,27.4455,23.1050,0.227,2432,7217,0.010,95,3.15,80293,10430.92,0,0
1079,5,3.7207,22.6273,0.265,194,581,0.010,25,3.15,80313,894.89,0,0
1080,5,7.1048,22.7154,0.275,1325,3925,0.010,75,3.15,80446,5564.50,0,0
1081,5,47.7370,23.4783,0.247,2828,8447,0.010,100,3.24,80729,12100.22,1,1
1082,5,16.2834,23.5978,0.230,1108,3321,0.010,70,3.23,80840,4789.84,0,0
1083,5,50.8740,23.5515,0.227,2867,8530,0.010,100,3.32,81127,12398.31,1,1
1084,5,13.1025,23.5668,0.229,857,2624,0.010,65,3.32,81213,3744.08,0,0
1085,5,18.8499,23.6806,0.242,2719,8172,0.010,95,3.32,81485,11639.50,0,0
1086,5,13.0690,23.4438,0.232,825,2552,0.010,65,3.31,81568,3596.90,0,0
1087,5,4.0664,23.3385,0.272,210,615,0.010,25,3.31,81589,951.05,0,0
1088,5,51.5814,24.2179,0.227,2702,8178,0.010,100,3.40,81860,11604.37,1,1
1089,5,14.1199,24.2368,0.251,1501,4491,0.010,80,3.40,82011,6343.23,0,0
1090,5,27.9814,24.2614,0.275,2503,7599,0.010,95,3.39,82262,10792.15,0,0
1091,5,29.4529,24.6453,0.265,1704,5117,0.010,85,3.39,82433,7239.04,0,0
1092,5,11.5495,24.3176,0.254,987,2906,0.010,65,3.39,82532,4260.73,0,0
1093,5,10.6622,23.7252,0.249,846,2602,0.010,65,3.39,82617,3626.74,0,0
1094,5,11.2030,23.7914,0.273,487,1516,0.010,45,3.38,82666,2117.35,0,0
1095,5,8.4020,23.0371,0.290,512,1573,0.010,45,3.38,82718,2207.25,0,0
1096,5,12.8461,23.1926,0.255,1038,3158,0.010,70,3.38,82822,4476.44,0,0
1097,5,40.8608,23.6696,0.254,2592,7938,0.010,100,3.46,83082,10754.54,1,1
1098,5,10.9415,23.6307,0.178,1084,3275,0.010,70,3.46,83191,4589.58,0,0
1099,5,5.6454,22.6452,0.254,500,1547,0.010,45,3.46,83241,2174.67,0,0
1100,5,15.7212,22.4609,0.245,987,3081,0.010,70,3.45,83340,4217.38,0,0
1101,5,56.2622,23.1245,0.245,2673,8119,0.010,100,3.54,83608,11109.48,1,1
1102,5,18.8287,22.5932,0.241,2311,6959,0.010,95,3.54,83840,9713.54,0,0
1103,5,2.4397,22.4588,0.193,358,934,0.010,30,3.54,83876,1603.24,0,0
1104,5,49.3494,23.1269,0.257,2697,8163,0.010,100,3.62,84146,11773.04,1,1
1105,5,8.5854,23.1098,0.216,782,2363,0.010,60,3.62,84225,3299.73,0,0
1106,5,11.3240,22.8191,0.230,664,2075,0.010,55,3.62,84292,2841.54,0,0
1107,5,7.5021,22.5794,0.215,1074,3261,0.010,70,3.61,84400,4573.08,0,0
1108,5,4.5111,21.9240,0.195,267,817,0.010,30,3.61,84427,1187.83,0,0
1109,5,8.6227,21.9957,0.236,1025,3150,0.010,70,3.61,84530,4369.17,0,0
1110,5,14.7880,22.2113,0.246,2100,6387,0.010,95,3.60,84740,8948.32,0,0
1111,5,29.8374,22.4033,0.259,1982,5977,0.010,90,3.60,84939,8548.42,0,0
1112,5,12.4644,22.0880,0.239,973,3033,0.010,70,3.60,85037,4204.17,0,0
1113,5,10.0339,22.0059,0.201,878,2670,0.010,65,3.59,85125,3838.65,0,0
1114,5,39.4361,22.4373,0.253,2673,8112,0.010,100,3.68,85393,11418.45,1,1
1115,5,12.7268,22.4538,0.238,1149,3541,0.010,75,3.68,85508,4659.34,0,0
1116,5,28.2553,22.7748,0.202,1969,6102,0.010,95,3.67,85705,8320.72,0,0
1117,5,9.0292,22.7628,0.209,812,2542,0.010,65,3.67,85787,3539.86,0,0
1118,5,14.8355,22.2889,0.268,1355,3988,0.010,75,3.67,85923,5587.70,0,0
1119,5,13.5794,22.2107,0.236,1004,3106,0.010,70,3.66,86024,4092.68,0,0
1120,5,23.0312,21.5535,0.260,2259,6840,0.010,95,3.66,86250,9156.03,0,0
1121,5,38.2846,21.9528,0.265,2846,8482,0.010,100,3.75,86535,12286.49,1,1
1122,5,38.2937,21.8370,0.242,2505,7751,0.010,100,3.83,86786,10870.07,2,1
1123,5,49.7221,22.2916,0.263,2655,8072,0.010,100,3.92,87052,11066.57,3,1
1124,5,8.5813,21.9970,0.266,1021,3142,0.010,70,3.91,87155,4314.99,0,0
1125,5,7.3578,21.0619,0.256,1050,3199,0.010,70,3.91,87260,4383.18,0,0
1126,5,50.3452,21.0360,0.245,2592,7930,0.010,100,4.00,87520,11013.37,1,1
1127,5,24.0310,20.9056,0.234,1969,5953,0.010,90,3.99,87717,8466.67,0,0
1128,5,41.3766,21.1842,0.243,2907,8617,0.010,100,4.08,88008,12367.64,1,1
1129,5,11.3498,21.3368,0.241,837,2579,0.010,65,4.07,88092,3688.39,0,0
1130,5,20.8761,21.6122,0.242,2056,6268,0.010,95,4.07,88298,8873.70,0,0
1131,5,5.4665,20.7668,0.265,337,1042,0.010,35,4.07,88332,1465.73,0,0
1132,5,18.3413,20.8079,0.240,1889,5779,0.010,90,4.06,88521,8176.31,0,0
1133,5,9.9801,19.9901,0.265,808,2519,0.010,65,4.06,88602,3473.56,0,0
1134,5,19.1872,20.1118,0.258,2222,6759,0.010,95,4.06,88825,9495.69,0,0
1135,5,11.0039,19.9548,0.289,821,2546,0.010,65,4.05,88908,3591.11,0,0
1136,5,10.7573,19.9086,0.283,1032,3169,0.010,70,4.05,89012,4366.24,0,0
1137,5,16.2525,20.1523,0.249,1321,3914,0.010,75,4.05,89145,5577.85,0,0
1138,5,19.9431,19.5196,0.233,1905,5819,0.010,90,4.04,89336,8067.72,0,0
1139,5,12.8783,19.4947,0.273,1320,3915,0.010,75,4.04,89468,5536.61,0,0
1140,5,46.6545,19.8682,0.223,2707,8190,0.010,100,4.12,89739,11549.85,1,1
1141,5,10.6675,19.4925,0.241,804,2391,0.010,60,4.12,89820,3447.63,0,0
1142,5,2.8623,19.3187,0.336,511,1575,0.010,45,4.12,89872,2104.06,0,0
1143,5,12.5473,19.3564,0.243,1004,3098,0.010,70,4.11,89973,4186.53,0,0
1144,5,14.9321,19.4310,0.243,785,2465,0.010,60,4.11,90052,3386.18,0,0
1145,5,12.4186,19.5114,0.247,829,2560,0.010,65,4.10,90135,3589.16,0,0
1146,5,33.6600,19.9276,0.255,1839,5670,0.010,90,4.10,90319,7592.56,0,0
1147,5,51.9448,20.1493,0.229,2703,8172,0.010,100,4.18,90590,11555.19,1,1
1148,5,41.5709,20.7619,0.239,2541,7828,0.010,100,4.27,90845,10780.05,2,1
1149,5,14.0972,20.9309,0.277,1018,3128,0.010,70,4.26,90947,4343.02,0,0
1150,5,12.3098,20.8627,0.240,1203,3667,0.010,75,4.26,91068,5017.54,0,0
1151,5,11.8993,19.9755,0.249,861,2690,0.010,65,4.26,91155,3748.20,0,0
1152,5,51.1439,20.6218,0.233,2539,7823,0.010,100,4.34,91409,10936.57,1,1
1153,5,39.9040,21.3710,0.247,2799,8383,0.010,100,4.42,91689,11942.08,2,1
1154,5,18.2846,20.7497,0.221,2059,6409,0.010,95,4.42,91895,8759.45,0,0
1155,5,12.4378,20.8268,0.279,1148,3544,0.010,75,4.42,92010,4868.66,0,0
1156,5,30.8548,21.2174,0.250,2122,6286,0.010,90,4.41,92223,9107.38,0,0
1157,5,47.8146,22.0237,0.233,2538,7817,0.010,100,4.49,92477,11033.32,1,1
1158,5,50.0700,22.9348,0.254,2566,7877,0.010,100,4.58,92734,10896.28,2,1
1159,5,13.0415,23.0232,0.228,763,2419,0.010,60,4.57,92811,3238.06,0,0
1160,5,37.0878,23.4692,0.247,2596,7945,0.010,100,4.66,93071,11242.01,1,1
1161,5,16.2707,23.1979,0.256,1087,3406,0.010,75,4.65,93180,4581.20,0,0
1162,5,10.3782,23.1562,0.273,778,2452,0.010,60,4.65,93258,3413.12,0,0
1163,5,12.4043,23.2036,0.221,965,3016,0.010,70,4.64,93355,4156.90,0,0
1164,5,41.0685,23.2362,0.253,2648,8058,0.010,100,4.73,93620,11319.42,1,1
1165,5,17.4592,23.3309,0.208,997,3082,0.010,70,4.72,93720,3518.98,0,0
1166,5,23.3724,23.2332,0.254,2528,7660,0.010,95,4.72,93973,10250.10,0,0
1167,5,11.5362,23.2833,0.211,1207,3674,0.010,75,4.71,94094,5083.81,0,0
1168,5,14.1662,23.2700,0.280,1003,3096,0.010,70,4.71,94195,4152.44,0,0
1169,5,38.8732,23.7758,0.261,2666,8102,0.010,100,4.79,94462,11301.69,1,1
1170,5,14.5759,23.6067,0.203,956,2836,0.010,65,4.79,94558,4177.30,0,0
1171,5,13.4940,23.1109,0.252,1167,3460,0.010,70,4.78,94675,4960.74,0,0
1172,5,13.9210,22.6235,0.268,2274,6740,0.010,95,4.78,94903,9629.06,0,0
1173,5,45.7881,22.5448,0.247,2730,8234,0.010,100,4.86,95176,11899.86,1,1
1174,5,48.8461,23.3501,0.234,2572,7894,0.010,100,4.94,95434,11028.59,2,1
1175,5,10.4632,23.4122,0.238,807,2517,0.010,65,4.94,95515,3449.98,0,0
1176,5,4.8355,22.5020,0.262,507,1565,0.010,45,4.93,95566,2141.73,0,0
1177,5,15.1957,22.3253,0.235,761,2414,0.010,60,4.93,95643,3158.27,0,0
1178,5,35.0655,22.1991,0.236,2660,8084,0.010,100,5.01,95909,11069.51,1,1
1179,5,8.9749,22.1516,0.247,822,2550,0.010,65,5.00,95992,3529.44,0,0
1180,5,11.9781,21.9736,0.250,774,2443,0.010,60,5.00,96070,3335.22,0,0
1181,5,25.0743,22.3658,0.243,1840,5674,0.010,90,5.00,96254,7883.29,0,0
1182,5,35.9009,22.7170,0.234,2573,7903,0.010,100,5.08,96512,10965.18,1,1
1183,5,3.8276,22.5939,0.177,195,583,0.010,25,5.07,96532,905.99,0,0
1184,5,5.4665,22.3195,0.255,337,1042,0.010,35,5.07,96566,1491.38,0,0
1185,5,11.7405,22.3342,0.269,1009,3112,0.010,70,5.06,96667,4295.82,0,0
1186,5,25.3897,22.6269,0.248,1877,5757,0.010,90,5.06,96855,8062.22,0,0
1187,5,8.0943,22.4637,0.281,623,1964,0.010,55,5.05,96918,2641.14,0,0
1188,5,25.1091,22.5670,0.266,1853,5704,0.010,90,5.05,97104,7955.23,0,0
1189,5,12.6084,22.5616,0.242,994,3079,0.010,70,5.05,97204,4248.08,0,0
1190,5,34.7809,22.3242,0.223,2785,8358,0.010,100,5.13,97483,11862.91,1,1
1191,5,42.8415,22.9676,0.211,2739,8261,0.010,100,5.21,97757,11535.51,2,1
1192,5,42.2116,23.7546,0.227,2542,7828,0.010,100,5.29,98012,10806.10,3,1
1193,5,7.2481,23.6486,0.201,971,3031,0.010,70,5.28,98110,4103.89,0,0
1194,5,11.9002,23.5880,0.198,976,3048,0.010,70,5.28,98208,4231.74,0,0
1195,5,10.1727,23.5431,0.198,985,3061,0.010,70,5.27,98307,4161.10,0,0
1196,5,47.2356,23.8146,0.214,2461,7653,0.010,100,5.35,98554,10539.76,1,1
1197,5,24.4563,23.2648,0.198,1942,6007,0.010,90,5.35,98749,8371.57,0,0
1198,5,10.8496,22.6504,0.238,1197,3663,0.010,75,5.34,98869,5080.21,0,0
1199,5,7.5361,22.5192,0.273,501,1549,0.010,45,5.34,98920,2196.32,0,0
1200,5,14.0092,22.5532,0.247,937,2948,0.010,70,5.33,99014,4006.58,0,0
1201,5,42.6218,23.1676,0.235,2636,8039,0.010,100,5.41,99278,11285.69,1,1
1202,5,42.4839,22.9944,0.272,2554,7860,0.010,100,5.49,99534,10456.71,2,1
1203,5,25.2119,22.7006,0.252,1748,5480,0.010,90,5.49,99709,7394.23,0,0
1204,5,22.4712,22.7843,0.261,1538,4710,0.010,85,5.48,99863,6555.96,0,0
1205,5,16.8683,22.8729,0.218,1187,3621,0.010,75,5.48,99982,5023.93,0,0
1206,5,26.3857,22.7835,0.227,2181,6671,0.010,95,5.47,100201,9424.12,0,0
1207,5,45.2221,22.7317,0.239,2665,8097,0.010,100,5.55,100468,11458.41,1,1
1208,5,44.1748,22.6138,0.246,2545,7835,0.010,100,5.63,100723,10905.03,2,1
1209,5,28.5784,22.9245,0.256,2259,6706,0.010,95,5.62,100949,9637.53,0,0
1210,5,47.7703,23.1382,0.237,2713,8204,0.010,100,5.70,101221,11559.97,1,1
1211,5,25.8012,23.3288,0.242,2292,6924,0.010,95,5.70,101451,9326.97,0,0
1212,5,48.4037,24.0893,0.248,2527,7802,0.010,100,5.78,101704,10769.29,1,1
1213,5,44.9967,24.7411,0.230,2642,8045,0.010,100,5.85,101969,11448.49,2,1
1214,5,25.4177,24.4281,0.219,1797,5580,0.010,90,5.85,102149,7779.71,0,0
1215,5,52.5846,25.1306,0.217,2564,7881,0.010,100,5.93,102406,10960.73,1,1
1216,5,27.4875,25.2129,0.250,2575,7830,0.010,95,5.92,102664,10996.69,0,0
1217,5,13.7830,25.2579,0.263,1217,3686,0.010,75,5.92,102786,5100.29,0,0
1218,5,53.8995,26.0525,0.253,2661,8091,0.010,100,5.99,103053,11423.73,1,1
1219,5,30.2273,25.8796,0.254,1828,5657,0.010,90,5.99,103236,7888.52,0,0
1220,5,10.8366,25.8048,0.227,1014,3119,0.010,70,5.98,103338,4358.31,0,0
1221,5,46.7171,26.4693,0.223,2680,8132,0.010,100,6.06,103606,10959.30,1,1
1222,5,10.7478,26.4058,0.233,1163,3573,0.010,75,6.06,103723,4895.59,0,0
1223,5,14.1835,25.7737,0.230,1169,3582,0.010,75,6.05,103840,4933.92,0,0
1224,5,13.9266,25.0753,0.272,982,3051,0.010,70,6.05,103939,4216.58,0,0
1225,5,22.1824,25.3097,0.208,2203,6732,0.010,95,6.04,104160,9451.25,0,0
1226,5,12.0138,25.4533,0.281,1240,3743,0.010,75,6.04,104284,5252.10,0,0
1227,5,43.9823,26.0290,0.238,2751,8285,0.010,100,6.11,104560,11873.59,1,1
1228,5,41.2587,26.1529,0.249,2707,8192,0.010,100,6.19,104831,11586.76,2,1
1229,5,20.7005,26.3874,0.253,1378,4240,0.010,80,6.18,104969,5897.86,0,0
1230,5,46.9414,27.0867,0.234,2523,7790,0.010,100,6.26,105222,10784.40,1,1
1231,5,14.1681,26.8685,0.225,961,2847,0.010,65,6.26,105319,4189.56,0,0
1232,5,42.0116,26.9908,0.238,2588,7925,0.010,100,6.33,105578,11057.37,1,1
1233,5,37.0223,27.6546,0.227,2603,7964,0.010,100,6.41,105839,11119.34,2,1
1234,5,40.3812,28.3529,0.233,2818,8426,0.010,100,6.48,106121,11888.14,3,1
1235,5,17.3432,28.4650,0.229,2492,7583,0.010,95,6.48,106371,10621.46,0,0
1236,5,13.3241,28.2237,0.217,981,3047,0.010,70,6.47,106470,4227.49,0,0
1237,5,22.7385,28.5166,0.234,1837,5671,0.010,90,6.47,106654,7906.73,0,0
1238,5,26.2289,28.5390,0.229,1799,5584,0.010,90,6.46,106834,7853.28,0,0
1239,5,21.5287,28.7174,0.224,2103,6398,0.010,95,6.46,107045,8499.01,0,0
1240,5,25.0755,28.5233,0.199,1812,5612,0.010,90,6.45,107227,8637.87,0,0
1241,5,9.1818,27.8501,0.201,693,2163,0.010,60,6.45,107297,3017.63,0,0
1242,5,12.0183,27.2462,0.262,859,2630,0.010,65,6.44,107383,3822.56,0,0
1243,5,12.4680,27.3506,0.293,822,2548,0.010,65,6.44,107466,3684.50,0,0
1244,5,42.3345,27.9593,0.255,2556,7867,0.010,100,6.51,107722,10984.24,1,1
1245,5,11.1541,27.9789,0.283,988,3065,0.010,70,6.51,107821,4181.14,0,0
1246,5,23.8460,27.5111,0.228,2081,6334,0.010,95,6.50,108030,8953.78,0,0
1247,5,48.4190,27.9904,0.208,2499,7738,0.010,100,6.58,108280,10846.19,1,1
1248,5,21.5443,28.2043,0.232,1717,5417,0.010,90,6.57,108452,7217.74,0,0
1249,5,24.2431,28.5384,0.228,1819,5629,0.010,90,6.57,108634,7898.87,0,0
1250,5,43.8327,29.1349,0.234,2544,7838,0.010,100,6.64,108889,10622.95,1,1
1251,5,7.3065,28.4286,0.248,1512,4332,0.010,80,6.63,109041,6697.87,0,0
1252,5,5.3011,27.6849,0.221,361,1125,0.010,40,6.63,109078,1583.51,0,0
1253,5,19.7693,27.5761,0.233,2174,6391,0.010,90,6.62,109296,9387.45,0,0
1254,5,15.7431,27.4415,0.209,990,3061,0.010,70,6.62,109395,4330.92,0,0
1255,5,46.5656,28.0354,0.248,2548,7845,0.010,100,6.69,109650,10284.74,1,1
1256,5,12.1740,27.7512,0.233,816,2535,0.010,65,6.69,109732,3574.53,0,0
1257,5,16.7886,27.1825,0.238,1541,4725,0.010,85,6.68,109887,6673.62,0,0
1258,5,15.4272,26.6076,0.238,994,3054,0.010,70,6.68,109987,4368.24,0,0
1259,5,14.0742,26.3175,0.207,781,2457,0.010,60,6.67,110066,3439.35,0,0
1260,5,36.5115,26.0923,0.232,2503,7748,0.010,100,6.75,110317,10973.52,1,1
1261,5,11.8833,25.8140,0.242,795,2490,0.010,65,6.74,110397,3511.30,0,0
1262,5,19.1363,25.2286,0.249,1302,3875,0.010,75,6.74,110528,5635.11,0,0
1263,5,3.4848,24.3984,0.184,191,574,0.010,25,6.73,110548,904.49,0,0
1264,5,15.5206,24.2004,0.199,1212,3699,0.010,75,6.72,110670,5115.73,0,0
1265,5,45.3306,24.0554,0.229,2824,8440,0.010,100,6.80,110953,12141.75,1,1
1266,5,55.5287,24.6162,0.219,2663,8091,0.010,100,6.87,111220,11661.13,2,1
1267,5,47.0842,25.2822,0.234,2511,7766,0.010,100,6.95,111472,10963.67,3,1
1268,5,25.6415,24.7171,0.255,2016,6053,0.010,90,6.94,111674,8885.39,0,0
1269,5,11.3797,24.3401,0.237,1139,3395,0.010,70,6.93,111788,4841.06,0,0
1270,5,1.9931,24.1632,0.331,193,582,0.010,25,6.93,111808,898.73,0,0
1271,5,7.9109,23.3871,0.222,555,1698,0.010,50,6.92,111864,2309.38,0,0
1272,5,25.1909,23.6760,0.251,2042,6243,0.010,95,6.92,112069,8447.51,0,0
1273,5,41.2778,24.2179,0.256,2619,8001,0.010,100,6.99,112331,11356.66,1,1
1274,5,48.2095,24.9035,0.227,2517,7777,0.010,100,7.06,112583,10892.48,2,1
1275,5,23.1333,24.9225,0.261,1787,5564,0.010,90,7.06,112762,7727.08,0,0
1276,5,13.6005,24.9543,0.229,968,3012,0.010,70,7.05,112859,4134.81,0,0
1277,5,29.1800,24.6582,0.222,1952,5915,0.010,90,7.05,113055,8528.19,0,0
1278,5,49.5290,24.8236,0.240,2747,8272,0.010,100,7.12,113330,11793.62,1,1
1279,5,51.9573,25.4488,0.256,2526,7794,0.010,100,7.19,113583,10456.17,2,1
1280,5,18.8208,24.8864,0.228,2117,6406,0.010,95,7.19,113795,9032.69,0,0
1281,5,12.1304,24.8456,0.230,1168,3586,0.010,75,7.18,113912,4975.21,0,0
1282,5,13.0292,24.2659,0.247,2347,7040,0.010,95,7.18,114147,10050.77,0,0
1283,5,51.4262,24.5540,0.244,2878,8555,0.010,100,7.25,114435,12348.52,1,1
1284,5,49.8212,24.7428,0.246,2464,7660,0.010,100,7.32,114682,10645.41,2,1
1285,5,48.0448,25.3569,0.236,2599,7954,0.010,100,7.39,114942,11207.67,3,1
1286,5,42.9372,25.9491,0.229,2580,7910,0.010,100,7.47,115200,11170.51,4,1
1287,5,12.4518,25.7434,0.218,781,2459,0.010,60,7.46,115279,3432.12,0,0
1288,5,49.3555,26.2059,0.219,2536,7816,0.010,100,7.53,115533,10923.56,1,1
1289,5,39.7955,26.5713,0.254,2631,8024,0.010,100,7.60,115797,11260.18,2,1
1290,5,26.9649,26.6090,0.267,1920,5970,0.010,90,7.60,115989,8226.54,0,0
1291,5,12.4189,26.6738,0.240,835,2636,0.010,65,7.59,116073,3632.76,0,0
1292,5,5.1266,26.5360,0.201,368,1149,0.010,40,7.59,116110,1633.05,0,0
1293,5,54.0828,27.3683,0.241,2538,7823,0.010,100,7.66,116364,10922.35,1,1
1294,5,16.1560,26.8447,0.221,941,2948,0.010,70,7.65,116459,4044.29,0,0
1295,5,30.5010,27.2316,0.231,2556,7844,0.010,95,7.64,116715,10963.78,0,0
1296,5,45.9662,27.6740,0.241,2819,8426,0.010,100,7.72,116997,12147.88,1,1
1297,5,47.4959,27.6556,0.234,2697,8171,0.010,100,7.79,117267,11377.81,2,1
1298,5,44.2389,28.1095,0.226,2737,8255,0.010,100,7.86,117541,11782.34,3,1
1299,5,10.4733,27.8341,0.208,1303,4037,0.010,80,7.85,117672,5441.35,0,0
1300,5,42.9477,27.8164,0.216,2683,8130,0.010,100,7.92,117941,11596.99,1,1
1301,5,5.0343,27.7709,0.245,262,727,0.010,25,7.92,117968,1258.63,0,0
1302,5,29.0122,28.2451,0.245,2002,6144,0.010,95,7.91,118169,8612.15,0,0
1303,5,18.2249,28.2142,0.239,1921,5977,0.010,90,7.90,118362,8221.77,0,0
1304,5,7.4873,28.0491,0.288,484,1513,0.010,45,7.90,118411,2143.24,0,0
1305,5,14.1415,27.4007,0.235,774,2443,0.010,60,7.89,118489,3387.50,0,0
1306,5,29.6967,27.7511,0.293,2310,7163,0.010,95,7.89,118720,9501.34,0,0
1307,5,44.1675,28.2987,0.252,2632,8027,0.010,100,7.96,118984,11104.52,1,1
1308,5,10.4637,28.1994,0.230,987,3063,0.010,70,7.95,119083,3987.55,0,0
1309,5,37.2578,28.6631,0.238,2577,7910,0.010,100,8.02,119341,10971.59,1,1
1310,5,46.3710,28.8603,0.234,2493,7727,0.010,100,8.09,119591,10638.61,2,1
1311,5,48.7184,29.5970,0.229,2630,8021,0.010,100,8.16,119854,11273.84,3,1
1312,5,47.1432,30.1571,0.255,2594,7945,0.010,100,8.23,120114,11042.08,4,1
1313,5,48.9966,31.0673,0.211,2612,7979,0.010,100,8.30,120376,11130.31,5,1
1314,5,14.6642,31.0502,0.241,1474,4452,0.010,80,8.30,120524,5957.79,0,0
1315,5,19.0284,30.5242,0.238,2070,6305,0.010,95,8.29,120731,8327.98,0,0
1316,5,13.1156,29.6759,0.203,1030,3201,0.010,70,8.28,120834,4198.25,0,0
1317,5,50.5228,29.7447,0.228,2866,8531,0.010,100,8.35,121121,12045.84,1,1
1318,5,13.8808,29.5095,0.227,769,2433,0.010,60,8.35,121198,3339.62,0,0
1319,5,46.9057,30.2200,0.216,2543,7835,0.010,100,8.42,121453,10886.47,1,1
1320,5,12.0719,30.4216,0.302,811,2525,0.010,65,8.41,121535,3530.15,0,0
1321,5,41.0699,31.0847,0.232,2644,8051,0.010,100,8.48,121800,11161.38,1,1
1322,5,51.5320,31.6116,0.229,2541,7832,0.010,100,8.55,122055,10830.13,2,1
1323,5,47.1363,31.7287,0.222,2553,7854,0.010,100,8.62,122311,10814.07,3,1
1324,5,23.5896,31.2363,0.251,2081,6191,0.010,90,8.61,122520,8936.80,0,0
1325,5,28.8674,31.3510,0.213,1923,5973,0.010,90,8.60,122713,8216.77,0,0
1326,5,52.1190,32.1214,0.245,2708,8191,0.010,100,8.67,122984,10957.29,1,1
1327,5,28.7275,32.1123,0.196,1836,5552,0.010,90,8.67,123168,7813.97,0,0
1328,5,12.4506,31.3708,0.251,905,2728,0.010,65,8.66,123259,3917.33,0,0
1329,5,2.6140,30.3839,0.409,213,645,0.010,25,8.65,123281,960.90,0,0
1330,5,21.1748,30.4310,0.261,1410,4307,0.010,80,8.65,123422,5926.32,0,0
1331,5,13.2109,30.4526,0.248,1055,3216,0.010,70,8.64,123528,4517.65,0,0
1332,5,44.9128,31.0903,0.227,2533,7810,0.010,100,8.71,123782,10814.83,1,1
1333,5,4.0394,30.1425,0.260,189,570,0.010,25,8.70,123801,865.84,0,0
1334,5,29.0622,29.7274,0.233,2193,6562,0.010,95,8.70,124021,11116.77,0,0
1335,5,50.6032,29.7785,0.236,2497,7730,0.010,100,8.76,124271,12377.15,1,1
1336,5,13.9344,29.1985,0.239,1157,3563,0.010,75,8.76,124387,5629.37,0,0
1337,5,25.8904,29.4672,0.192,1849,5694,0.010,90,8.75,124572,9014.69,0,0
1338,5,20.3495,28.8871,0.220,1991,6133,0.010,95,8.74,124772,9690.61,0,0
1339,5,15.3556,28.3983,0.233,795,2489,0.010,65,8.74,124852,4011.40,0,0
1340,5,25.0535,28.3601,0.254,1956,6055,0.010,95,8.73,125048,9744.52,0,0
1341,5,46.1255,29.0342,0.223,2547,7841,0.010,100,8.80,125303,12740.30,1,1
1342,5,16.6503,29.2647,0.204,930,2939,0.010,70,8.79,125396,4492.26,0,0
1343,5,50.6873,29.1968,0.212,2593,7937,0.010,100,8.86,125656,12670.17,1,1
1344,5,15.4314,29.1823,0.218,1121,3480,0.010,75,8.85,125769,5419.89,0,0
1345,5,24.4005,29.0603,0.234,1927,5987,0.010,90,8.85,125962,9436.82,0,0
1346,5,19.9215,28.5394,0.223,1409,4265,0.010,80,8.84,126103,6792.43,0,0
1347,5,24.9467,28.0884,0.201,1837,5668,0.010,90,8.83,126287,9111.03,0,0
1348,5,56.7323,28.3383,0.218,2537,7813,0.010,100,8.90,126541,12360.25,1,1
1349,5,50.3756,29.1363,0.239,2380,7481,0.010,100,8.97,126779,11842.87,2,1
1350,5,15.3700,28.5848,0.211,788,2475,0.010,60,8.96,126858,3915.80,0,0
1351,5,12.8862,28.7418,0.222,971,3032,0.010,70,8.96,126956,4757.68,0,0
1352,5,18.7666,28.5369,0.280,1960,5938,0.010,90,8.95,127152,9479.08,0,0
