episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish
1,1,-5.7559,-5.7559,0.000,89,215,1.000,10,0.00,9,177.37,0,0
2,1,-5.5427,-5.6493,0.000,157,393,0.998,15,0.00,25,341.98,0,0
3,1,-5.9204,-5.7397,0.000,94,229,0.996,10,0.00,35,176.70,0,0
4,1,-7.0103,-6.0573,1.613,289,709,0.994,25,0.00,64,644.86,0,0
5,1,-2.3106,-5.3080,1.174,294,723,0.992,25,0.00,94,1270.70,0,0
6,1,-6.0674,-5.4345,1.013,111,271,0.990,10,0.00,106,496.16,0,0
7,1,-9.2290,-5.9766,0.759,362,891,0.988,30,0.00,143,1474.70,0,0
8,1,-5.3973,-5.9042,0.938,184,451,0.986,20,0.00,162,812.89,0,0
9,1,-5.6574,-5.8768,0.821,65,159,0.984,10,0.00,169,265.44,0,0
10,1,-6.3648,-5.9256,0.616,167,406,0.982,15,0.00,186,759.82,0,0
11,1,-6.0139,-5.9336,0.667,134,327,0.980,15,0.00,200,576.32,0,0
12,1,-5.7170,-5.9155,1.178,98,249,0.978,10,0.00,210,445.56,0,0
13,1,-6.0786,-5.9281,0.558,96,232,0.976,10,0.00,220,445.35,0,0
14,1,-6.4937,-5.9685,1.383,132,321,0.974,15,0.00,234,581.49,0,0
15,1,-5.7285,-5.9525,0.979,150,375,0.972,15,0.00,249,629.33,0,0
16,1,-6.3953,-5.9802,1.218,71,172,0.970,10,0.00,257,302.21,0,0
17,1,-5.8941,-5.9751,0.648,229,574,0.968,20,0.00,280,1027.23,0,0
18,1,-5.7563,-5.9630,0.619,101,247,0.967,10,0.00,291,451.05,0,0
19,1,-4.8571,-5.9047,0.446,161,389,0.965,15,0.00,308,716.72,0,0
20,1,-5.4559,-5.8823,0.305,75,188,0.963,10,0.00,316,314.66,0,0
21,1,-7.6211,-5.9651,0.323,360,909,0.961,30,0.00,352,1627.24,0,0
22,1,-2.9847,-5.8296,0.298,319,852,0.959,30,0.00,384,1459.34,0,0
23,1,-7.4944,-5.9020,0.283,162,406,0.957,15,0.00,401,665.13,0,0
24,1,-5.7058,-5.8938,0.277,295,765,0.955,25,0.00,431,1268.70,0,0
25,1,-8.8374,-6.0116,0.326,313,765,0.953,25,0.00,463,1335.81,0,0
26,1,-6.0966,-6.0149,0.253,144,366,0.951,15,0.00,478,693.01,0,0
27,1,-4.6415,-5.9640,0.417,107,287,0.949,15,0.00,489,453.46,0,0
28,1,-5.3710,-5.9428,0.317,121,304,0.947,15,0.00,502,534.94,0,0
29,1,-4.8304,-5.9045,0.385,120,301,0.945,15,0.00,514,514.75,0,0
30,1,-6.0338,-5.9088,0.310,365,916,0.944,30,0.00,551,1656.55,0,0
31,1,-3.3678,-5.8268,0.345,321,814,0.942,30,0.00,584,1457.39,0,0
32,1,-4.2241,-5.7767,0.340,455,1146,0.940,35,0.00,630,2058.55,0,0
33,1,-6.9361,-5.8118,0.533,222,536,0.938,20,0.00,653,998.35,0,0
34,1,-5.4834,-5.8022,0.460,245,692,0.936,25,0.00,678,1086.87,0,0
35,1,-6.0394,-5.8090,0.571,118,285,0.934,15,0.00,690,501.94,0,0
36,1,-4.9750,-5.7858,0.482,142,348,0.932,15,0.00,705,621.89,0,0
37,1,-8.6857,-5.8642,0.565,395,976,0.930,30,0.00,745,1764.70,0,0
38,1,-16.5511,-6.1454,0.512,625,1521,0.929,40,0.00,808,2791.46,0,0
39,1,-8.8599,-6.2150,0.547,360,905,0.927,30,0.00,844,1590.84,0,0
40,1,-5.1221,-6.1877,0.520,254,648,0.925,25,0.00,870,1200.56,0,0
41,1,-4.4818,-6.1461,0.494,277,751,0.923,25,0.00,898,1179.39,0,0
42,1,-8.3498,-6.1986,0.509,381,937,0.921,30,0.00,937,1671.03,0,0
43,1,-5.7076,-6.1871,0.518,156,393,0.919,15,0.00,953,684.64,0,0
44,1,-4.8600,-6.1570,0.466,218,545,0.918,20,0.00,975,975.72,0,0
45,1,-6.4965,-6.1645,0.388,221,538,0.916,20,0.00,998,975.90,0,0
46,1,-6.9409,-6.1814,0.542,267,699,0.914,25,0.00,1025,1065.30,0,0
47,1,-8.2578,-6.2256,0.467,361,915,0.912,30,0.00,1062,1606.35,0,0
48,1,-5.7744,-6.2162,0.364,75,185,0.910,10,0.00,1070,312.87,0,0
49,1,-5.9119,-6.2100,0.432,94,228,0.908,10,0.00,1080,406.23,0,0
50,1,-4.0414,-6.1666,0.392,140,356,0.907,15,0.00,1094,623.46,0,0
51,1,-6.0197,-6.1719,0.437,183,447,0.905,20,0.00,1113,786.95,0,0
52,1,-6.0325,-6.1817,0.392,118,287,0.903,15,0.00,1125,514.00,0,0
53,1,-4.9831,-6.1629,0.525,184,460,0.901,20,0.00,1144,831.19,0,0
54,1,-8.5547,-6.1938,0.426,524,1298,0.899,40,0.00,1197,2363.44,0,0
55,1,-3.8231,-6.2241,0.418,120,323,0.898,15,0.00,1209,537.21,0,0
56,1,-6.1648,-6.2260,0.449,143,349,0.896,15,0.00,1224,614.11,0,0
57,1,-3.5582,-6.1126,0.549,177,460,0.894,20,0.00,1242,836.23,0,0
58,1,-6.3356,-6.1314,0.528,94,231,0.892,10,0.00,1252,397.96,0,0
59,1,-6.8439,-6.1551,0.544,213,518,0.890,20,0.00,1274,944.31,0,0
60,1,-6.2445,-6.1527,0.468,120,290,0.889,15,0.00,1286,519.65,0,0
61,1,-4.4229,-6.1209,0.455,125,321,0.887,15,0.00,1299,546.78,0,0
62,1,-4.5543,-6.0976,0.514,164,441,0.885,20,0.00,1316,720.73,0,0
63,1,-4.4537,-6.0651,0.502,136,340,0.883,15,0.00,1330,635.40,0,0
64,1,-5.8342,-6.0519,0.410,258,649,0.882,25,0.00,1356,1143.70,0,0
65,1,-5.5436,-6.0482,0.401,117,284,0.880,15,0.00,1368,524.14,0,0
66,1,-5.9431,-6.0392,0.434,263,738,0.878,25,0.00,1395,1152.98,0,0
67,1,-5.2085,-6.0255,0.508,349,905,0.876,30,0.00,1430,1565.59,0,0
68,1,-4.1346,-5.9930,0.442,310,833,0.874,30,0.00,1461,1322.55,0,0
69,1,-5.8720,-6.0133,0.337,83,207,0.873,10,0.00,1470,352.90,0,0
70,1,-4.5853,-5.9959,0.447,106,290,0.871,15,0.00,1481,455.65,0,0
71,1,-5.3863,-5.9512,0.349,242,599,0.869,25,0.00,1506,1080.01,0,0
72,1,-7.3077,-6.0377,0.367,159,386,0.867,15,0.00,1522,691.60,0,0
73,1,-1.8854,-5.9255,0.370,189,467,0.866,20,0.00,1541,921.67,0,0
74,1,-4.7271,-5.9059,0.404,246,614,0.864,25,0.00,1566,1136.04,0,0
75,1,-4.9034,-5.8272,0.418,235,582,0.862,20,0.00,1590,1024.95,0,0
76,1,-1.9763,-5.7448,0.394,275,776,0.861,30,0.00,1618,1285.06,0,0
77,1,-4.4397,-5.7408,0.395,310,835,0.859,30,0.00,1649,1364.97,0,0
78,1,-10.3495,-5.8404,0.490,311,756,0.857,25,0.00,1681,1322.75,0,0
79,1,-5.7090,-5.8579,0.487,197,486,0.855,20,0.00,1701,885.17,0,0
80,1,-4.6651,-5.8306,0.466,122,311,0.854,15,0.00,1714,544.81,0,0
81,1,-3.6894,-5.8370,0.328,168,457,0.852,20,0.00,1731,771.86,0,0
82,1,-5.3545,-5.8596,0.463,134,332,0.850,15,0.00,1745,590.86,0,0
83,1,-5.7000,-5.8349,0.370,123,304,0.849,15,0.00,1758,546.01,0,0
84,1,-8.3931,-5.8931,0.385,203,495,0.847,20,0.00,1779,909.44,0,0
85,1,-7.2613,-5.9175,0.426,151,363,0.845,15,0.00,1795,683.36,0,0
86,1,-2.4437,-5.8669,0.329,419,1078,0.844,35,0.00,1837,1937.51,0,0
87,1,-6.1448,-5.8161,0.352,111,268,0.842,10,0.00,1849,485.11,0,0
88,1,-1.1435,-5.5079,0.376,243,711,0.840,25,0.00,1874,1083.98,0,0
89,1,-3.8994,-5.4087,0.470,215,627,0.838,25,0.00,1896,951.94,0,0
90,1,-6.0415,-5.4271,0.361,336,892,0.837,30,0.00,1930,1485.24,0,0
91,1,-2.7579,-5.3926,0.377,171,470,0.835,20,0.00,1948,759.75,0,0
92,1,-5.0481,-5.3266,0.327,208,525,0.833,20,0.00,1969,939.34,0,0
93,1,-5.1537,-5.3155,0.365,129,327,0.832,15,0.00,1982,561.80,0,0
94,1,-5.3119,-5.3245,0.306,96,242,0.830,10,0.00,1992,437.60,0,0
95,1,-6.6884,-5.3284,0.330,166,403,0.828,15,0.00,2009,735.33,0,0
96,1,-4.0824,-5.2712,0.384,135,336,0.827,15,0.00,2023,613.14,0,0
97,1,-6.2944,-5.2319,0.274,79,190,0.825,10,0.00,2031,342.94,0,0
98,1,-5.6272,-5.2290,0.360,219,582,0.823,20,0.00,2053,977.42,0,0
99,1,-9.2438,-5.2956,0.348,534,1320,0.822,40,0.00,2107,2253.36,0,0
100,1,-3.2756,-5.2803,0.352,122,345,0.820,15,0.00,2120,565.92,0,0
101,1,-6.8014,-5.2960,0.318,123,297,0.819,15,0.00,2133,531.76,0,0
102,1,-5.2532,-5.2804,0.394,82,212,0.817,10,0.00,2142,356.27,0,0
103,1,-5.4517,-5.2897,0.339,96,239,0.815,10,0.00,2152,405.21,0,0
104,1,-5.3853,-5.2264,0.410,102,257,0.814,10,0.00,2163,449.17,0,0
105,1,-3.8076,-5.2260,0.296,156,410,0.812,15,0.00,2179,716.68,0,0
106,1,-4.6666,-5.1961,0.446,191,471,0.810,20,0.00,2199,831.47,0,0
107,1,-1.0354,-5.1456,0.335,524,1349,0.809,40,0.00,2252,2392.28,0,0
108,1,-3.5349,-5.0896,0.353,155,400,0.807,15,0.00,2268,697.47,0,0
109,1,-6.8293,-5.0893,0.352,433,1101,0.806,35,0.00,2312,1919.12,0,0
110,1,-7.2191,-5.1088,0.334,187,457,0.804,20,0.00,2331,831.17,0,0
111,1,-6.3466,-5.1473,0.329,109,265,0.802,10,0.00,2342,473.63,0,0
112,1,-4.9754,-5.1557,0.467,144,363,0.801,15,0.00,2357,641.24,0,0
113,1,-5.2620,-5.1719,0.335,279,696,0.799,25,0.00,2385,1243.68,0,0
114,1,-5.8943,-5.1731,0.382,107,256,0.798,10,0.00,2396,461.81,0,0
115,1,-3.4781,-5.1318,0.343,209,543,0.796,20,0.00,2417,976.19,0,0
116,1,-1.4511,-5.0419,0.430,347,876,0.794,30,0.00,2452,1594.12,0,0
117,1,-2.7378,-4.9925,0.259,148,392,0.793,15,0.00,2467,705.22,0,0
118,1,-5.1141,-5.0121,0.367,115,292,0.791,15,0.00,2479,496.68,0,0
119,1,-5.3012,-5.0007,0.267,123,325,0.790,15,0.00,2492,540.97,0,0
120,1,-5.1582,-5.0121,0.336,319,892,0.788,30,0.00,2524,1386.33,0,0
121,1,-1.5057,-4.9345,0.323,174,459,0.786,20,0.00,2542,790.91,0,0
122,1,-2.8747,-4.8459,0.282,218,581,0.785,20,0.00,2564,1004.33,0,0
123,1,-5.0642,-4.9095,0.270,80,211,0.783,10,0.00,2572,360.43,0,0
124,1,-6.2221,-4.9394,0.362,391,1001,0.782,35,0.00,2612,1866.99,0,0
125,1,-5.7886,-4.9571,0.367,146,381,0.780,15,0.00,2627,641.14,0,0
126,1,-3.4725,-4.9870,0.337,170,428,0.779,20,0.00,2644,786.46,0,0
127,1,-5.3565,-5.0053,0.438,254,714,0.777,25,0.00,2670,1102.06,0,0
128,1,-3.1861,-4.8620,0.424,151,402,0.775,15,0.00,2686,731.37,0,0
129,1,-3.1138,-4.8101,0.392,314,888,0.774,30,0.00,2718,1366.18,0,0
130,1,-6.9173,-4.8552,0.414,649,1640,0.772,45,0.00,2783,2877.91,0,0
131,1,-5.1710,-4.8848,0.295,117,323,0.771,15,0.00,2795,508.41,0,0
132,1,-4.3630,-4.8650,0.329,297,740,0.769,25,0.00,2825,1357.44,0,0
133,1,-5.1684,-4.8544,0.374,141,364,0.768,15,0.00,2840,639.15,0,0
134,1,-6.6946,-4.8204,0.374,242,590,0.766,20,0.00,2865,1043.11,0,0
135,1,-6.2879,-4.8009,0.343,78,189,0.765,10,0.00,2873,336.00,0,0
136,1,-5.2830,-4.8577,0.311,355,913,0.763,30,0.00,2909,1532.93,0,0
137,1,-3.3183,-4.8012,0.245,304,831,0.762,30,0.00,2940,1429.89,0,0
138,1,-5.6474,-4.8913,0.314,563,1433,0.760,40,0.00,2997,2507.57,0,0
139,1,-6.5038,-4.9433,0.251,97,232,0.759,10,0.00,3007,417.27,0,0
140,1,-3.7893,-4.8983,0.269,165,450,0.757,20,0.00,3024,726.59,0,0
141,1,-4.2534,-4.9282,0.248,131,372,0.756,15,0.00,3038,558.47,0,0
142,1,-3.4246,-4.8957,0.405,236,610,0.754,25,0.00,3062,1084.97,0,0
143,1,-6.9472,-4.9316,0.287,337,936,0.753,30,0.00,3096,1509.98,0,0
144,1,-3.7734,-4.9008,0.381,163,445,0.751,20,0.00,3113,720.87,0,0
145,1,-3.4890,-4.8368,0.367,373,954,0.750,30,0.00,3151,1678.74,0,0
146,1,-5.9370,-4.8739,0.516,96,232,0.748,10,0.00,3161,420.53,0,0
147,1,-6.7327,-4.8827,0.296,216,529,0.747,20,0.00,3183,1017.50,0,0
148,1,-1.4811,-4.7998,0.336,397,1049,0.745,35,0.00,3223,1757.98,0,0
149,1,-5.6789,-4.7285,0.292,309,756,0.744,25,0.00,3254,1308.71,0,0
150,1,-6.4647,-4.7923,0.305,365,935,0.742,30,0.00,3291,1662.58,0,0
151,1,-5.0732,-4.7577,0.327,103,258,0.741,10,0.00,3302,453.78,0,0
152,1,-6.9647,-4.7919,0.300,677,1841,0.739,50,0.00,3370,2945.44,0,0
153,1,-2.3060,-4.7290,0.401,166,438,0.738,20,0.00,3387,756.86,0,0
154,1,-0.4888,-4.6311,0.357,348,910,0.736,30,0.00,3422,1549.73,0,0
155,1,-4.6653,-4.6482,0.312,202,512,0.735,20,0.00,3443,906.53,0,0
156,1,-7.0149,-4.6952,0.303,326,842,0.733,30,0.00,3476,1459.25,0,0
157,1,-2.3236,-4.7210,0.393,235,614,0.732,25,0.00,3500,1071.00,0,0
158,1,-4.9675,-4.7496,0.418,310,852,0.730,30,0.00,3531,1282.42,0,0
159,1,-5.3196,-4.7194,0.270,230,595,0.729,25,0.00,3554,1034.11,0,0
160,1,-6.1626,-4.6983,0.211,122,297,0.727,15,0.00,3567,565.60,0,0
161,1,-5.8394,-4.6882,0.445,121,299,0.726,15,0.00,3580,528.96,0,0
162,1,-3.7424,-4.6635,0.315,108,293,0.724,15,0.00,3591,482.79,0,0
163,1,-2.8002,-4.6143,0.236,138,367,0.723,15,0.00,3605,623.51,0,0
164,1,-4.8702,-4.5938,0.277,130,326,0.722,15,0.00,3618,566.81,0,0
165,1,-2.1439,-4.5671,0.227,297,798,0.720,30,0.00,3648,1323.93,0,0
166,1,-5.6579,-4.6512,0.317,88,217,0.719,10,0.00,3657,398.98,0,0
167,1,-5.5688,-4.7079,0.331,93,225,0.717,10,0.00,3667,415.35,0,0
168,1,-5.8060,-4.7217,0.235,63,155,0.716,10,0.00,3674,269.20,0,0
169,1,-4.5983,-4.7076,0.365,168,415,0.714,15,0.00,3691,766.72,0,0
170,1,-4.4188,-4.6928,0.342,199,519,0.713,20,0.00,3711,869.75,0,0
171,1,-8.0789,-4.8243,0.201,347,852,0.712,30,0.00,3746,1545.46,0,0
172,1,-3.6701,-4.8402,0.217,109,288,0.710,15,0.00,3757,530.93,0,0
173,1,-4.8541,-4.8360,0.350,114,280,0.709,15,0.00,3769,503.10,0,0
174,1,-5.2236,-4.8160,0.268,77,198,0.707,10,0.00,3777,337.91,0,0
175,1,-2.8907,-4.7581,0.307,199,550,0.706,20,0.00,3797,884.43,0,0
176,1,-5.7217,-4.8031,0.240,87,214,0.704,10,0.00,3806,374.24,0,0
177,1,-0.4897,-4.7057,0.285,215,644,0.703,25,0.00,3828,971.91,0,0
178,1,-1.4897,-4.6718,0.302,414,1208,0.702,40,0.00,3870,1724.88,0,0
179,1,-3.4818,-4.6792,0.463,270,747,0.700,25,0.00,3897,1173.17,0,0
180,1,-6.2765,-4.6664,0.319,266,688,0.699,25,0.00,3924,1215.63,0,0
181,1,-6.1705,-4.6863,0.322,104,255,0.697,10,0.00,3935,497.85,0,0
182,1,-5.3580,-4.7062,0.249,131,321,0.696,15,0.00,3949,634.59,0,0
183,1,-6.4941,-4.7328,0.331,217,547,0.695,20,0.00,3971,990.18,0,0
184,1,-4.5702,-4.6903,0.341,105,278,0.693,15,0.00,3982,476.54,0,0
185,1,-2.9142,-4.6228,0.431,198,534,0.692,20,0.00,4002,897.50,0,0
186,1,-4.1768,-4.6007,0.382,138,370,0.690,15,0.00,4016,602.00,0,0
187,1,-5.5061,-4.6444,0.206,97,238,0.689,10,0.00,4026,425.78,0,0
188,1,-3.2117,-4.5957,0.249,156,392,0.688,15,0.00,4042,703.17,0,0
189,1,-4.5762,-4.5572,0.231,178,436,0.686,20,0.00,4060,844.74,0,0
190,1,-4.4568,-4.5705,0.290,163,424,0.685,20,0.00,4077,742.09,0,0
191,1,-2.7593,-4.5406,0.330,458,1180,0.684,35,0.00,4123,2027.80,0,0
192,1,-0.0537,-4.4732,0.291,442,1147,0.682,35,0.00,4168,1988.17,0,0
193,1,-5.9331,-4.4529,0.185,88,218,0.681,10,0.00,4177,395.23,0,0
194,1,-5.4594,-4.4866,0.380,226,612,0.680,25,0.00,4200,1020.07,0,0
195,1,-5.6253,-4.5294,0.284,128,314,0.678,15,0.00,4213,568.85,0,0
196,1,-3.7334,-4.4853,0.378,288,776,0.677,30,0.00,4242,1292.66,0,0
197,1,-4.5805,-4.4423,0.173,88,236,0.675,10,0.00,4251,377.59,0,0
198,1,-6.1355,-4.5353,0.362,207,534,0.674,20,0.00,4272,922.97,0,0
199,1,-3.9181,-4.5001,0.320,284,743,0.673,25,0.00,4301,1313.63,0,0
200,1,-4.9095,-4.4690,0.252,87,223,0.671,10,0.00,4310,377.35,0,0
201,1,-4.7517,-4.4626,0.297,123,325,0.670,15,0.00,4323,543.78,0,0
202,1,-4.4378,-4.4121,0.265,152,372,0.669,15,0.00,4339,675.49,0,0
203,1,-4.5134,-4.4562,0.232,295,772,0.667,30,0.00,4369,1356.92,0,0
204,1,-4.2840,-4.5321,0.256,441,1192,0.666,40,0.00,4414,1908.10,0,0
205,1,-4.4359,-4.5275,0.290,254,713,0.665,25,0.00,4440,1143.65,0,0
206,1,-4.7066,-4.4814,0.325,386,998,0.663,35,0.00,4479,1661.92,0,0
207,1,-3.8468,-4.5118,0.312,401,1040,0.662,35,0.00,4520,1772.49,0,0
208,1,-2.8306,-4.4691,0.445,232,633,0.661,25,0.00,4544,978.88,0,0
209,1,-4.9997,-4.4627,0.303,247,662,0.659,25,0.00,4569,1121.24,0,0
210,1,-6.7668,-4.4748,0.292,96,230,0.658,10,0.00,4579,416.04,0,0
211,1,-4.8281,-4.4545,0.301,136,337,0.657,15,0.00,4593,598.59,0,0
212,1,-4.2353,-4.4644,0.167,97,254,0.655,10,0.00,4603,437.68,0,0
213,1,-4.4430,-4.4973,0.346,515,1470,0.654,45,0.00,4655,2161.78,0,0
214,1,-6.2959,-4.5258,0.455,317,861,0.653,30,0.00,4687,1347.64,0,0
215,1,-5.1640,-4.5862,0.308,130,319,0.652,15,0.00,4700,579.05,0,0
216,1,-4.3286,-4.5596,0.228,109,275,0.650,15,0.00,4711,483.39,0,0
217,1,-0.9187,-4.4666,0.369,230,619,0.649,25,0.00,4734,1108.89,0,0
218,1,-4.0886,-4.4322,0.274,331,867,0.648,30,0.00,4768,1510.45,0,0
219,1,-5.2407,-4.4451,0.274,223,555,0.646,20,0.00,4791,1025.59,0,0
220,1,-3.3290,-4.4233,0.374,298,836,0.645,30,0.00,4821,1264.90,0,0
221,1,-4.4243,-4.3502,0.290,104,275,0.644,15,0.00,4832,466.68,0,0
222,1,-4.1307,-4.3594,0.374,122,328,0.642,15,0.00,4845,538.63,0,0
223,1,-5.6971,-4.3763,0.327,197,490,0.641,20,0.00,4865,901.91,0,0
224,1,-4.3348,-4.3585,0.297,250,660,0.640,25,0.00,4890,1146.86,0,0
225,1,-4.7558,-4.3958,0.250,238,642,0.639,25,0.00,4914,1107.96,0,0
226,1,-5.0642,-4.3826,0.403,205,525,0.637,20,0.00,4935,963.11,0,0
227,1,-5.4198,-4.4812,0.306,102,265,0.636,10,0.00,4946,446.21,0,0
228,1,-4.1113,-4.5337,0.408,217,553,0.635,20,0.00,4968,924.47,0,0
229,1,-3.4338,-4.5327,0.172,150,369,0.634,15,0.00,4983,678.30,0,0
230,1,-5.3606,-4.5144,0.343,98,239,0.632,10,0.00,4993,441.23,0,0
231,1,-1.5878,-4.4227,0.336,430,1241,0.631,40,0.00,5036,1886.75,0,0
232,1,-4.9568,-4.4147,0.402,90,239,0.630,10,0.00,5045,390.29,0,0
233,1,-3.2297,-4.3494,0.339,119,328,0.628,15,0.00,5057,540.01,0,0
234,1,-2.7802,-4.3136,0.275,257,678,0.627,25,0.00,5083,1181.66,0,0
235,1,-1.6073,-4.2875,0.322,356,933,0.626,30,0.00,5119,1567.92,0,0
236,1,-4.1639,-4.2872,0.313,172,448,0.625,20,0.00,5137,777.72,0,0
237,1,-3.0934,-4.2390,0.243,174,440,0.623,20,0.00,5155,792.00,0,0
238,1,-0.4392,-4.1835,0.381,206,560,0.622,20,0.00,5176,956.77,0,0
239,1,-7.7852,-4.2477,0.284,337,834,0.621,30,0.00,5210,1564.74,0,0
240,1,-3.4968,-4.2285,0.256,196,557,0.620,20,0.00,5230,869.26,0,0
241,1,-4.9687,-4.2727,0.146,78,198,0.618,10,0.00,5238,340.23,0,0
242,1,-2.8396,-4.3284,0.238,300,802,0.617,30,0.00,5268,1297.45,0,0
243,1,-6.0224,-4.3302,0.257,415,1098,0.616,35,0.00,5310,1800.45,0,0
244,1,-4.5175,-4.3114,0.201,179,450,0.615,20,0.00,5328,842.87,0,0
245,1,-3.1928,-4.2627,0.427,268,753,0.614,30,0.00,5355,1182.95,0,0
246,1,-3.6869,-4.2618,0.170,194,504,0.612,20,0.00,5375,829.13,0,0
247,1,-2.5813,-4.2218,0.264,161,425,0.611,20,0.00,5392,756.35,0,0
248,1,-4.5871,-4.1908,0.306,108,276,0.610,15,0.00,5403,571.43,0,0
249,1,-3.8739,-4.1899,0.328,230,640,0.609,25,0.00,5426,978.52,0,0
250,1,-2.8164,-4.1481,0.281,192,520,0.607,20,0.00,5446,876.84,0,0
251,1,-6.0742,-4.1745,0.318,204,513,0.606,20,0.00,5467,912.24,0,0
252,1,-4.1599,-4.1690,0.300,173,454,0.605,20,0.00,5485,789.75,0,0
253,1,-2.7397,-4.1335,0.245,219,546,0.604,20,0.00,5507,1035.22,0,0
254,1,-4.6137,-4.1401,0.301,230,594,0.603,25,0.00,5530,1044.44,0,0
255,1,-5.1579,-4.1545,0.312,152,384,0.601,15,0.00,5546,675.46,0,0
256,1,-3.1922,-4.1243,0.322,414,1057,0.600,35,0.00,5588,1904.86,0,0
257,1,-3.9869,-4.1271,0.286,343,921,0.599,30,0.00,5623,1542.55,0,0
258,1,-1.1958,-4.0944,0.342,256,732,0.598,25,0.00,5649,1168.66,0,0
259,1,-4.2971,-4.0803,0.314,466,1359,0.597,40,0.00,5696,1998.78,0,0
260,1,-5.3438,-4.0519,0.288,403,1108,0.595,35,0.00,5737,1931.24,0,0
261,1,0.4947,-3.9454,0.261,483,1356,0.594,40,0.00,5786,2252.03,0,0
262,1,-3.3344,-3.9274,0.333,159,438,0.593,20,0.00,5802,792.81,0,0
263,1,-3.9795,-3.9181,0.208,140,343,0.592,15,0.00,5816,637.58,0,0
264,1,-2.0460,-3.8331,0.215,232,601,0.591,25,0.00,5840,1060.76,0,0
265,1,3.3942,-3.6619,0.269,491,1297,0.589,40,0.00,5890,2210.43,0,0
266,1,-0.7930,-3.5912,0.309,256,698,0.588,25,0.00,5916,1189.99,0,0
267,1,-1.8701,-3.6103,0.195,401,1057,0.587,35,0.00,5957,1885.56,0,0
268,1,-3.1175,-3.5908,0.225,244,677,0.586,25,0.00,5982,1122.47,0,0
269,1,-0.8766,-3.5036,0.256,445,1147,0.585,35,0.00,6027,1824.04,0,0
270,1,-2.4219,-3.4854,0.299,295,791,0.584,30,0.00,6057,1305.97,0,0
271,1,-3.0262,-3.4575,0.319,282,788,0.582,30,0.00,6086,1266.91,0,0
272,1,0.0706,-3.3734,0.303,289,860,0.581,30,0.00,6115,1258.70,0,0
273,1,-3.7132,-3.3337,0.195,201,547,0.580,20,0.00,6136,857.08,0,0
274,1,-6.6659,-3.3804,0.209,113,274,0.579,10,0.00,6148,500.79,0,0
275,1,-1.9138,-3.3235,0.282,223,569,0.578,20,0.00,6171,1054.03,0,0
276,1,-3.7273,-3.2968,0.300,113,315,0.577,15,0.00,6183,508.20,0,0
277,1,-3.9467,-3.2673,0.185,400,1043,0.575,35,0.00,6223,1768.63,0,0
278,1,-5.6239,-3.2976,0.322,220,594,0.574,25,0.00,6245,1002.29,0,0
279,1,-3.8712,-3.3063,0.298,248,625,0.573,25,0.00,6270,1206.47,0,0
280,1,-2.5773,-3.2507,0.283,260,676,0.572,25,0.00,6296,1096.02,0,0
281,1,-2.9562,-3.2780,0.326,185,528,0.571,20,0.00,6315,853.85,0,0
282,1,-4.1592,-3.2621,0.333,416,1069,0.570,35,0.00,6357,1716.35,0,0
283,1,-3.3815,-3.2651,0.332,459,1295,0.569,40,0.00,6403,1905.68,0,0
284,1,-7.0090,-3.3497,0.334,431,1166,0.567,35,0.00,6447,1865.72,0,0
285,1,-2.8263,-3.3741,0.335,182,485,0.566,20,0.00,6466,825.14,0,0
286,1,-3.0516,-3.3518,0.183,437,1258,0.565,40,0.00,6510,1882.81,0,0
287,1,-1.5365,-3.3207,0.285,263,740,0.564,25,0.00,6537,1190.78,0,0
288,1,-1.0376,-3.3327,0.259,202,588,0.563,25,0.00,6558,932.67,0,0
289,1,-4.4526,-3.2660,0.216,253,701,0.562,25,0.00,6584,1077.98,0,0
290,1,1.6619,-3.1628,0.360,213,621,0.561,25,0.00,6606,958.04,0,0
291,1,-1.9104,-3.1017,0.249,389,1064,0.560,35,0.00,6645,1759.92,0,0
292,1,-4.0018,-3.1249,0.252,454,1191,0.558,35,0.00,6691,1953.06,0,0
293,1,-3.1048,-3.0666,0.301,349,961,0.557,35,0.00,6726,1471.08,0,0
294,1,-5.8736,-3.0937,0.259,169,416,0.556,15,0.00,6743,846.04,0,0
295,1,-2.6822,-3.0835,0.209,170,483,0.555,20,0.00,6760,783.06,0,0
296,1,-4.5969,-3.1017,0.380,269,683,0.554,25,0.00,6787,1185.06,0,0
297,1,0.2509,-3.0450,0.302,399,1198,0.553,40,0.00,6827,1715.89,0,0
298,1,-1.9469,-2.9922,0.272,252,700,0.552,25,0.00,6853,1209.00,0,0
299,1,-4.6243,-3.0072,0.270,204,515,0.551,20,0.00,6874,967.46,0,0
300,1,-4.1601,-3.0341,0.277,351,952,0.550,30,0.00,6910,1519.13,0,0
301,1,-0.4721,-2.9221,0.295,409,1183,0.548,40,0.00,6951,1746.34,0,0
302,1,-4.3023,-2.9249,0.227,340,890,0.547,30,0.00,6985,1500.48,0,0
303,1,-0.3251,-2.8766,0.338,377,985,0.546,35,0.00,7023,1800.65,0,0
304,1,-2.1327,-2.8270,0.221,362,943,0.545,30,0.00,7060,1602.89,0,0
305,1,-2.8654,-2.7811,0.262,233,637,0.544,25,0.00,7084,1079.34,0,0
306,1,-0.2043,-2.7214,0.301,234,707,0.543,25,0.00,7108,993.18,0,0
307,1,3.3667,-2.5743,0.276,360,984,0.542,35,0.00,7144,1694.22,0,0
