episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish
838,5,19.5330,17.4175,0.175,1379,4036,0.015,75,2.39,67503,5943.90,0,0
839,5,11.9925,17.5106,0.172,1352,3979,0.015,75,2.38,67639,5657.42,0,0
840,5,14.4710,17.6184,0.195,1389,4065,0.015,75,2.38,67778,5917.16,0,0
841,5,16.7594,17.3734,0.203,1364,4011,0.015,75,2.38,67915,5777.82,0,0
842,5,4.0018,17.1998,0.241,346,915,0.015,30,2.38,67950,1551.56,0,0
843,5,17.3976,17.3145,0.214,1879,5301,0.015,85,2.37,68138,7847.41,0,0
844,5,19.0075,17.5037,0.206,1670,4865,0.015,80,2.37,68305,7168.75,0,0
845,5,12.0211,17.3532,0.183,1297,3863,0.015,75,2.37,68435,5550.25,0,0
846,5,18.5045,16.8442,0.198,1317,3916,0.014,75,2.36,68567,5586.42,0,0
847,5,15.1216,16.8748,0.224,1059,3160,0.014,70,2.36,68673,4645.33,0,0
848,5,13.3328,16.8549,0.234,1501,4302,0.014,75,2.36,68824,6352.58,0,0
849,5,15.1845,16.9178,0.199,1257,3772,0.014,75,2.36,68950,5288.25,0,0
850,5,19.8705,17.1195,0.186,1191,3627,0.014,75,2.35,69070,5080.72,0,0
851,5,10.2413,16.3599,0.201,1340,4034,0.014,80,2.35,69204,5846.39,0,0
852,5,11.9336,16.1094,0.196,1150,3540,0.014,75,2.35,69319,4892.80,0,0
853,5,12.6489,16.0989,0.203,1248,3751,0.014,75,2.34,69444,5283.60,0,0
854,5,7.3273,16.0245,0.209,1518,4346,0.014,80,2.34,69596,6308.03,0,0
855,5,11.3389,15.6020,0.179,1278,3827,0.014,75,2.34,69724,5365.36,0,0
856,5,9.0700,15.3364,0.184,600,1763,0.014,50,2.34,69784,2633.36,0,0
857,5,23.4773,15.3845,0.189,2507,7376,0.014,95,2.33,70035,10765.26,0,0
858,5,10.7478,15.2112,0.219,556,1545,0.014,45,2.33,70091,2549.36,0,0
859,5,18.0793,15.2683,0.215,1468,4245,0.014,80,2.33,70238,6156.72,0,0
860,5,58.9964,16.3104,0.196,3075,8970,0.013,100,2.44,70546,13202.18,1,1
861,5,9.5919,16.2078,0.180,1252,3644,0.013,75,2.44,70672,5253.70,0,0
862,5,5.6988,16.0766,0.186,369,1153,0.013,40,2.44,70709,1599.77,0,0
863,5,16.3928,16.0616,0.190,1396,4261,0.013,80,2.43,70849,6013.94,0,0
864,5,12.5235,15.9646,0.208,1168,3589,0.013,75,2.43,70966,4993.88,0,0
865,5,9.9395,15.1746,0.247,568,1582,0.013,45,2.43,71023,2580.11,0,0
866,5,16.9395,15.0393,0.191,1698,5058,0.013,85,2.42,71193,7235.67,0,0
867,5,20.4916,15.1821,0.186,2571,7521,0.013,95,2.42,71451,11035.80,0,0
868,5,11.5372,14.9008,0.186,1276,3818,0.013,75,2.42,71579,5411.94,0,0
869,5,16.8932,15.1256,0.232,1054,3198,0.013,70,2.42,71685,4557.42,0,0
870,5,45.0636,15.7112,0.201,2897,8589,0.013,100,2.53,71975,12394.10,1,1
871,5,16.6191,16.0014,0.176,1209,3668,0.013,75,2.53,72096,5037.16,0,0
872,5,17.1342,16.0662,0.226,1259,3778,0.013,75,2.52,72222,5253.95,0,0
873,5,11.1630,16.1860,0.249,602,1651,0.013,45,2.52,72283,2667.71,0,0
874,5,12.5735,15.5929,0.190,1138,3389,0.013,70,2.52,72397,4910.69,0,0
875,5,14.0087,15.6175,0.188,1270,3804,0.013,75,2.51,72524,5303.20,0,0
876,5,14.0767,15.8480,0.176,833,2570,0.012,65,2.51,72608,3675.26,0,0
877,5,8.9344,15.9005,0.198,1452,4339,0.012,80,2.51,72754,6049.04,0,0
878,5,15.8564,15.8711,0.202,1437,4166,0.012,75,2.51,72898,5854.70,0,0
879,5,7.3140,15.4310,0.210,514,1459,0.012,45,2.50,72950,2223.66,0,0
880,5,14.4683,15.1748,0.202,1762,5049,0.012,85,2.50,73127,7376.95,0,0
881,5,25.6384,15.5024,0.182,2364,7059,0.012,95,2.50,73364,10072.53,0,0
882,5,25.9543,15.7979,0.205,2466,7025,0.012,90,2.49,73611,10494.36,0,0
883,5,14.6728,15.8220,0.233,956,2837,0.012,65,2.49,73707,4194.55,0,0
884,5,16.5368,16.0210,0.182,1447,4370,0.012,80,2.49,73852,6119.47,0,0
885,5,18.1391,16.0857,0.185,1206,3526,0.012,70,2.49,73973,5103.42,0,0
886,5,8.1912,15.9521,0.232,931,2784,0.012,65,2.48,74067,3947.50,0,0
887,5,16.8822,15.8859,0.202,1360,3992,0.012,75,2.48,74203,5739.34,0,0
888,5,45.3163,16.4015,0.193,2843,8476,0.012,100,2.59,74488,12102.10,1,1
889,5,18.2698,16.5271,0.204,2607,7597,0.012,95,2.59,74749,11232.83,0,0
890,5,15.3649,16.5450,0.189,1181,3602,0.012,75,2.58,74868,5041.93,0,0
891,5,23.4622,16.6790,0.198,1664,4983,0.012,85,2.58,75035,7193.79,0,0
892,5,15.6960,16.9129,0.165,1456,4210,0.011,75,2.58,75181,6116.41,0,0
893,5,11.1555,16.7881,0.178,1112,3318,0.011,70,2.58,75293,4710.85,0,0
894,5,13.0954,16.6698,0.198,1217,3684,0.011,75,2.57,75415,5129.24,0,0
895,5,17.4782,16.7790,0.199,1660,4832,0.011,80,2.57,75581,7037.05,0,0
896,5,49.2091,17.3931,0.197,3265,9383,0.011,100,2.68,75908,13887.83,1,1
897,5,14.5683,17.3820,0.231,1376,4041,0.011,75,2.68,76046,5492.35,0,0
898,5,26.7582,17.6505,0.186,2367,7085,0.011,95,2.67,76283,8574.70,0,0
899,5,30.6502,17.9598,0.193,2901,8601,0.011,100,2.78,76574,12356.23,1,1
900,5,7.9869,17.7221,0.200,506,1560,0.011,45,2.78,76625,2203.06,0,0
901,5,15.7528,17.8324,0.214,1584,4673,0.011,80,2.77,76784,6388.12,0,0
902,5,13.4046,17.8618,0.170,597,1755,0.011,50,2.77,76844,2681.82,0,0
903,5,28.7585,18.1840,0.189,2090,6343,0.011,95,2.77,77053,8914.68,0,0
904,5,23.6684,18.5108,0.195,2254,6827,0.011,95,2.77,77279,9632.26,0,0
905,5,15.3688,18.5914,0.216,1135,3507,0.011,75,2.76,77393,4463.09,0,0
906,5,18.0529,18.7711,0.186,1277,3816,0.011,75,2.76,77521,5415.39,0,0
907,5,9.3649,18.4888,0.250,546,1647,0.011,50,2.76,77576,2360.02,0,0
908,5,18.4183,18.6422,0.190,1477,4256,0.011,75,2.75,77724,6309.68,0,0
909,5,18.2428,18.6455,0.217,1279,3817,0.011,75,2.75,77852,5472.49,0,0
910,5,3.6310,17.5382,0.160,233,665,0.010,25,2.75,77876,1073.48,0,0
911,5,20.3044,17.7524,0.182,1235,3727,0.010,75,2.74,78000,5219.27,0,0
912,5,24.4462,18.1274,0.193,2033,6090,0.010,90,2.74,78204,8802.28,0,0
913,5,57.5310,18.9501,0.174,3022,8866,0.010,100,2.85,78507,12881.42,1,1
914,5,58.2891,19.8655,0.195,2834,8456,0.010,100,2.95,78791,12069.04,2,1
915,5,16.0129,19.9869,0.208,1124,3375,0.010,70,2.95,78904,4626.95,0,0
916,5,20.8083,20.0643,0.210,970,2865,0.010,65,2.95,79001,4150.72,0,0
917,5,8.1667,19.8178,0.185,716,2225,0.010,60,2.94,79073,3092.55,0,0
918,5,20.4547,19.9962,0.197,1632,4773,0.010,80,2.94,79237,6881.60,0,0
919,5,40.9546,20.4774,0.216,2854,8500,0.010,100,3.05,79523,12196.72,1,1
920,5,47.8210,20.5325,0.210,3133,9106,0.010,100,3.15,79837,13462.80,2,1
921,5,4.2997,20.2861,0.130,388,1189,0.010,40,3.15,79876,1624.89,0,0
922,5,7.7229,20.0979,0.180,618,1804,0.010,50,3.15,79938,2706.44,0,0
923,5,4.1475,19.9576,0.162,410,1241,0.010,40,3.14,79979,1741.40,0,0
924,5,9.3230,19.8926,0.174,552,1659,0.010,50,3.14,80035,2393.46,0,0
925,5,20.2681,20.0178,0.207,1927,5557,0.010,85,3.14,80228,8054.27,0,0
926,5,12.5132,19.9865,0.201,1231,3718,0.010,75,3.13,80352,5146.42,0,0
927,5,10.4190,20.0162,0.215,715,2163,0.010,55,3.13,80424,3064.80,0,0
928,5,45.9452,20.6180,0.192,2738,8255,0.010,100,3.23,80698,11605.00,1,1
929,5,20.2615,20.8769,0.184,1269,3674,0.010,75,3.23,80825,5377.21,0,0
930,5,9.9173,20.7859,0.206,510,1570,0.010,45,3.23,80876,2240.96,0,0
931,5,10.2810,20.4788,0.202,1219,3697,0.010,75,3.22,80998,5120.12,0,0
932,5,9.3420,20.1465,0.222,1237,3736,0.010,75,3.22,81122,5164.82,0,0
933,5,10.6228,20.0655,0.217,1336,3953,0.010,75,3.22,81256,5588.04,0,0
934,5,9.4904,19.9246,0.196,1001,3084,0.010,70,3.21,81357,4244.63,0,0
935,5,20.6428,19.9747,0.163,1636,4929,0.010,85,3.21,81521,7024.08,0,0
936,5,26.3625,20.3381,0.216,2280,6887,0.010,95,3.21,81749,9770.27,0,0
937,5,30.4935,20.6103,0.219,2405,7157,0.010,95,3.20,81990,10132.88,0,0
938,5,27.8688,20.2614,0.203,2265,6726,0.010,95,3.20,82217,9595.24,0,0
939,5,17.4137,20.2442,0.182,2192,6698,0.010,95,3.19,82437,9244.78,0,0
940,5,37.3496,20.6839,0.226,2865,8527,0.010,100,3.30,82724,12152.93,1,1
941,5,19.8173,20.6110,0.209,1190,3628,0.010,75,3.29,82843,4948.65,0,0
942,5,16.6731,20.6306,0.191,1707,4932,0.010,80,3.29,83014,7151.62,0,0
943,5,42.4266,21.2560,0.200,2917,8645,0.010,100,3.39,83306,12160.91,1,1
944,5,10.3302,21.2007,0.168,547,1532,0.010,45,3.39,83361,2365.77,0,0
945,5,9.2184,21.0355,0.177,554,1662,0.010,50,3.39,83417,2370.61,0,0
946,5,42.9244,20.9098,0.200,2748,8278,0.010,100,3.49,83692,11646.33,1,1
947,5,9.9471,20.8174,0.175,1246,3760,0.010,75,3.48,83817,5235.63,0,0
948,5,12.9562,20.5413,0.169,592,1744,0.010,50,3.48,83877,2354.59,0,0
949,5,11.1474,20.1513,0.174,518,1584,0.010,45,3.48,83929,2080.94,0,0
950,5,9.1331,20.1742,0.207,641,2003,0.010,55,3.47,83994,2502.63,0,0
951,5,9.9922,20.0590,0.208,1274,3810,0.010,75,3.47,84122,4941.51,0,0
952,5,17.1290,20.1335,0.223,1121,3479,0.010,75,3.47,84235,4695.35,0,0
953,5,22.1914,20.0021,0.191,1639,4935,0.010,85,3.46,84399,6814.59,0,0
954,5,7.4008,19.6768,0.231,581,1720,0.010,50,3.46,84458,2590.04,0,0
955,5,29.9292,19.9680,0.214,2215,6742,0.010,95,3.46,84680,8912.55,0,0
956,5,28.8837,20.1846,0.187,2190,6429,0.010,90,3.45,84899,9330.99,0,0
957,5,17.2015,20.3413,0.190,1435,4158,0.010,75,3.45,85043,6061.69,0,0
958,5,13.8299,20.2496,0.226,1118,3475,0.010,75,3.44,85155,4730.78,0,0
959,5,8.1052,20.0468,0.203,513,1575,0.010,45,3.44,85207,2381.70,0,0
960,5,21.0632,20.3955,0.200,2091,6343,0.010,95,3.44,85417,9023.10,0,0
961,5,8.7522,20.1644,0.211,1284,3835,0.010,75,3.43,85546,5355.12,0,0
962,5,6.5652,19.8068,0.197,459,1348,0.010,40,3.43,85592,1957.11,0,0
963,5,13.9812,18.9358,0.218,983,3051,0.010,70,3.43,85691,3957.30,0,0
964,5,4.5070,17.8602,0.184,241,683,0.010,25,3.42,85716,1116.83,0,0
965,5,46.3916,18.4677,0.212,2671,8110,0.010,100,3.52,85984,11244.70,1,1
966,5,18.5473,18.4225,0.200,1718,4956,0.010,80,3.52,86156,7211.59,0,0
967,5,16.0061,18.5793,0.195,1130,3500,0.010,75,3.52,86269,4775.47,0,0
968,5,24.0073,18.6504,0.194,1639,4935,0.010,85,3.51,86433,6891.91,0,0
969,5,2.7423,17.8861,0.251,391,1191,0.010,40,3.51,86473,1685.63,0,0
970,5,3.9221,17.0081,0.288,373,1151,0.010,40,3.51,86511,1602.27,0,0
971,5,24.9942,17.4220,0.187,2150,6614,0.010,95,3.50,86726,9174.00,0,0
972,5,8.2688,17.4329,0.173,509,1453,0.010,45,3.50,86777,2149.61,0,0
973,5,16.4663,17.6793,0.195,1232,3718,0.010,75,3.49,86901,4792.94,0,0
974,5,54.3909,18.5807,0.214,3044,8915,0.010,100,3.59,87206,12241.01,1,1
975,5,24.1701,18.6587,0.181,2073,6304,0.010,95,3.59,87414,8823.76,0,0
976,5,17.6646,18.7617,0.170,1020,3108,0.010,70,3.59,87516,4326.29,0,0
977,5,13.4929,18.8232,0.212,1145,3528,0.010,75,3.58,87631,4759.76,0,0
978,5,11.9352,18.1430,0.212,1157,3566,0.010,75,3.58,87747,4720.63,0,0
979,5,21.2168,18.1621,0.219,1387,4048,0.010,75,3.58,87886,5921.03,0,0
980,5,11.6364,18.1965,0.191,626,1818,0.010,50,3.57,87949,2778.39,0,0
981,5,27.9592,18.5501,0.196,1815,5625,0.010,90,3.57,88131,7484.43,0,0
982,5,22.2754,18.8087,0.204,1987,5989,0.010,90,3.56,88330,8496.35,0,0
983,5,12.4748,18.8458,0.212,1001,3099,0.010,70,3.56,88431,4309.97,0,0
984,5,11.3275,18.8825,0.213,1250,3771,0.010,75,3.56,88556,5256.43,0,0
985,5,45.0006,19.3697,0.186,2650,8065,0.010,100,3.65,88821,11280.20,1,1
986,5,4.2754,18.9279,0.145,382,1183,0.010,40,3.65,88860,1618.59,0,0
987,5,41.6821,19.1517,0.214,2690,8153,0.010,100,3.75,89129,11185.90,1,1
988,5,50.0947,19.5962,0.205,2761,8300,0.010,100,3.85,89406,11743.76,2,1
989,5,6.5230,19.3784,0.184,507,1563,0.010,45,3.84,89457,2194.98,0,0
990,5,6.5353,18.7621,0.239,440,1298,0.010,40,3.84,89501,1924.14,0,0
991,5,14.2907,18.6516,0.195,2288,6916,0.010,95,3.83,89730,9704.28,0,0
992,5,49.6368,19.3109,0.205,2951,8713,0.010,100,3.93,90026,12609.72,1,1
993,5,14.5340,18.7530,0.205,816,2533,0.010,65,3.93,90108,3485.01,0,0
994,5,6.0722,18.6679,0.196,489,1525,0.010,45,3.92,90157,2110.58,0,0
995,5,13.9040,18.7616,0.193,1198,3647,0.010,75,3.92,90277,4768.71,0,0
996,5,15.5849,18.2148,0.183,1056,3212,0.010,70,3.92,90383,4329.03,0,0
997,5,3.5133,18.0861,0.269,209,612,0.010,25,3.91,90404,954.39,0,0
998,5,43.2328,18.6916,0.200,2685,8144,0.010,100,4.01,90673,11373.07,1,1
999,5,5.0045,18.5688,0.209,376,1158,0.010,40,4.00,90711,1623.71,0,0
1000,5,6.0315,18.5067,0.247,516,1581,0.010,45,4.00,90763,2207.54,0,0
1001,5,44.0170,19.1872,0.227,2898,8593,0.010,100,4.10,91053,12426.74,1,1
1002,5,4.1324,18.9273,0.225,373,1151,0.010,40,4.09,91091,1618.35,0,0
1003,5,9.1433,18.6663,0.212,1226,3720,0.010,75,4.09,91214,5140.77,0,0
1004,5,56.8029,19.6544,0.210,2851,8498,0.010,100,4.18,91500,12276.44,1,1
1005,5,36.7883,19.7916,0.191,2973,8760,0.010,100,4.28,91798,12570.42,2,1
1006,5,7.4833,19.3636,0.220,514,1578,0.010,45,4.27,91850,2221.83,0,0
1007,5,11.6101,19.2517,0.224,1181,3620,0.010,75,4.27,91969,4989.93,0,0
1008,5,9.5283,19.1657,0.228,679,2128,0.010,55,4.27,92037,2911.13,0,0
1009,5,29.6003,19.5956,0.210,2092,6348,0.010,95,4.26,92247,8497.16,0,0
1010,5,18.6613,19.5476,0.160,1561,4767,0.010,85,4.26,92404,6624.38,0,0
1011,5,3.5760,19.4440,0.133,224,645,0.010,25,4.25,92427,1026.49,0,0
1012,5,3.8374,19.3895,0.216,200,594,0.010,25,4.25,92447,924.58,0,0
1013,5,16.8085,19.4460,0.225,2029,6231,0.010,95,4.24,92650,8623.94,0,0
1014,5,14.0910,19.6377,0.175,1184,3492,0.010,70,4.24,92769,5141.00,0,0
1015,5,19.0055,19.0900,0.203,1559,4757,0.010,85,4.24,92925,6597.48,0,0
1016,5,6.4986,18.8490,0.172,560,1676,0.010,50,4.23,92981,2410.16,0,0
1017,5,5.0089,18.6291,0.163,379,1174,0.010,40,4.23,93019,1646.43,0,0
1018,5,13.7040,18.4230,0.224,1269,3803,0.010,75,4.22,93146,5273.34,0,0
1019,5,16.0171,18.6885,0.177,1488,4458,0.010,80,4.22,93295,6139.21,0,0
1020,5,13.6491,18.8830,0.229,807,2516,0.010,65,4.22,93376,3530.17,0,0
1021,5,24.7867,18.8789,0.185,2438,7228,0.010,95,4.21,93620,10228.43,0,0
1022,5,47.9220,19.6720,0.176,2618,7998,0.010,100,4.31,93882,11137.05,1,1
1023,5,6.2353,19.4673,0.230,499,1546,0.010,45,4.30,93932,2191.13,0,0
1024,5,51.0930,19.4014,0.180,2707,8190,0.010,100,4.39,94203,11402.01,1,1
1025,5,17.4444,19.2669,0.201,1099,3432,0.010,75,4.39,94313,4581.42,0,0
1026,5,44.6488,19.8065,0.195,2709,8200,0.010,100,4.48,94584,11472.17,1,1
1027,5,8.7375,19.7114,0.187,497,1540,0.010,45,4.48,94634,2181.16,0,0
1028,5,20.9209,19.8912,0.219,1935,5912,0.010,90,4.47,94828,8285.29,0,0
1029,5,9.9287,19.6654,0.200,723,2027,0.010,55,4.47,94901,3132.14,0,0
1030,5,15.7234,19.7471,0.219,1294,3862,0.010,75,4.47,95031,5439.41,0,0
1031,5,52.5529,20.2390,0.193,2662,8079,0.010,100,4.56,95298,11496.46,1,1
1032,5,11.9539,20.0326,0.188,566,1689,0.010,50,4.55,95355,2486.79,0,0
1033,5,23.5395,20.2539,0.212,1689,5045,0.010,85,4.55,95524,7213.19,0,0
1034,5,15.6586,20.3405,0.164,1155,3563,0.010,75,4.55,95640,4918.14,0,0
1035,5,23.3063,19.9066,0.244,1658,4976,0.010,85,4.54,95806,7073.64,0,0
1036,5,36.4343,20.5498,0.199,2656,8079,0.010,100,4.63,96072,11288.98,1,1
1037,5,14.5439,20.0070,0.199,1110,3458,0.010,75,4.63,96183,4673.87,0,0
1038,5,3.7487,19.0801,0.251,379,1161,0.010,40,4.62,96221,1639.55,0,0
1039,5,6.6378,19.0824,0.207,504,1554,0.010,45,4.62,96272,2221.15,0,0
1040,5,26.3547,19.4788,0.188,2385,7128,0.010,95,4.62,96511,10197.92,0,0
1041,5,9.7918,19.3888,0.188,1147,3544,0.010,75,4.61,96626,4866.60,0,0
1042,5,3.1097,18.4583,0.212,523,1600,0.010,45,4.61,96679,2284.72,0,0
1043,5,14.7539,18.4627,0.160,1430,4351,0.010,80,4.60,96822,6036.04,0,0
1044,5,19.1373,18.7240,0.230,963,3002,0.010,70,4.60,96919,4123.89,0,0
1045,5,25.1383,18.9487,0.188,2321,6986,0.010,95,4.59,97152,9999.30,0,0
1046,5,14.0027,18.9170,0.189,833,2570,0.010,65,4.59,97236,3649.22,0,0
1047,5,4.7120,18.9410,0.271,377,1166,0.010,40,4.58,97274,1636.12,0,0
1048,5,7.7518,18.2314,0.202,516,1584,0.010,45,4.58,97326,2324.72,0,0
1049,5,7.0833,18.2729,0.197,394,1203,0.010,40,4.58,97366,1725.29,0,0
1050,5,3.3569,18.2194,0.270,214,624,0.010,25,4.57,97388,945.86,0,0
1051,5,14.9575,17.6383,0.190,842,2591,0.010,65,4.57,97473,3414.18,0,0
1052,5,9.0587,17.7368,0.217,493,1530,0.010,45,4.56,97523,2110.78,0,0
1053,5,3.8264,17.6304,0.237,380,1170,0.010,40,4.56,97561,1676.33,0,0
1054,5,10.2803,16.7000,0.213,1220,3709,0.010,75,4.55,97683,5127.22,0,0
1055,5,16.6605,16.2974,0.228,881,2672,0.010,65,4.55,97772,3887.75,0,0
1056,5,25.4304,16.6564,0.198,2235,6793,0.010,95,4.55,97996,9456.71,0,0
1057,5,12.7883,16.6799,0.216,1168,3595,0.010,75,4.54,98113,4941.65,0,0
1058,5,3.9887,16.5692,0.208,379,1172,0.010,40,4.54,98151,1660.07,0,0
1059,5,11.8231,16.2136,0.227,809,2522,0.010,65,4.53,98232,3478.44,0,0
1060,5,48.0956,16.8023,0.223,2682,8130,0.010,100,4.62,98501,11455.88,1,1
1061,5,15.9559,17.0499,0.184,1130,3510,0.010,75,4.62,98614,4528.47,0,0
1062,5,27.2907,17.5190,0.207,1827,5646,0.010,90,4.61,98797,7399.04,0,0
1063,5,47.6966,18.1367,0.217,2625,8007,0.010,100,4.70,99060,11144.44,1,1
1064,5,12.9322,18.1135,0.262,854,2616,0.010,65,4.70,99146,3692.62,0,0
1065,5,38.5280,18.5040,0.200,2580,7916,0.010,100,4.79,99404,11072.72,1,1
1066,5,13.3664,18.6414,0.235,1385,4245,0.010,80,4.78,99543,5810.71,0,0
1067,5,13.8442,18.8181,0.213,1427,4341,0.010,80,4.78,99686,5938.46,0,0
1068,5,11.3506,18.7710,0.216,497,1538,0.010,45,4.78,99736,2096.53,0,0
1069,5,17.5594,18.8018,0.232,1115,3470,0.010,75,4.77,99848,4617.39,0,0
1070,5,8.3776,18.6964,0.197,1153,3562,0.010,75,4.77,99964,4786.88,0,0
1071,5,53.9570,19.2798,0.222,2883,8567,0.010,100,4.86,100253,12384.14,1,1
1072,5,8.2835,18.4870,0.171,517,1585,0.010,45,4.85,100305,2191.36,0,0
1073,5,41.8569,19.1995,0.237,3014,8860,0.010,100,4.94,100607,12579.56,1,1
1074,5,21.6899,18.6114,0.194,2379,7112,0.010,95,4.93,100845,10029.13,0,0
1075,5,14.4177,18.5509,0.194,1316,4096,0.010,80,4.93,100977,5286.59,0,0
1076,5,10.3511,17.8649,0.180,1272,3813,0.010,75,4.93,101105,5423.24,0,0
1077,5,56.1532,18.8132,0.208,2880,8559,0.010,100,5.01,101393,11425.02,1,1
1078,5,4.6737,18.4883,0.211,380,1175,0.010,40,5.01,101431,1657.65,0,0
1079,5,18.0111,18.6499,0.217,1169,3585,0.010,75,5.00,101548,4735.71,0,0
1080,5,20.9707,18.7549,0.220,1964,5952,0.010,90,5.00,101745,8441.84,0,0
1081,5,23.4952,18.1737,0.205,1583,4814,0.010,85,5.00,101904,6791.39,0,0
1082,5,56.3145,19.0609,0.209,2520,7783,0.010,100,5.08,102156,10861.51,1,1
1083,5,45.1363,19.4929,0.191,2504,7754,0.010,100,5.17,102407,11381.00,2,1
1084,5,20.3715,19.5871,0.215,1624,4906,0.010,85,5.17,102570,6917.02,0,0
1085,5,22.7041,19.5751,0.210,1577,4802,0.010,85,5.16,102728,6757.36,0,0
1086,5,3.6237,18.9189,0.116,237,718,0.010,25,5.16,102752,1059.28,0,0
1087,5,24.4304,19.1166,0.214,1870,5742,0.010,90,5.15,102939,7951.47,0,0
1088,5,11.4965,19.2716,0.205,811,2521,0.010,65,5.15,103021,3536.11,0,0
1089,5,24.6565,19.6319,0.207,2204,6730,0.010,95,5.14,103242,9389.66,0,0
1090,5,14.6079,19.3970,0.212,793,2483,0.010,60,5.14,103322,3441.69,0,0
1091,5,10.8646,19.4185,0.212,491,1526,0.010,45,5.13,103372,2049.59,0,0
1092,5,18.9465,19.7352,0.197,1927,5866,0.010,90,5.13,103565,8213.88,0,0
1093,5,5.0157,19.5404,0.172,366,1136,0.010,40,5.12,103602,1616.86,0,0
1094,5,11.9889,19.3975,0.194,1084,3397,0.010,75,5.12,103711,4641.47,0,0
1095,5,3.8964,18.9726,0.203,241,682,0.010,25,5.11,103736,1114.67,0,0
1096,5,3.2477,18.7575,0.194,206,607,0.010,25,5.11,103757,949.92,0,0
1097,5,14.7702,18.9587,0.236,1232,3718,0.010,75,5.10,103881,5233.02,0,0
1098,5,12.4434,19.0525,0.229,1139,3519,0.010,75,5.10,103995,4674.24,0,0
1099,5,18.8579,19.2880,0.227,1569,4785,0.010,85,5.10,104152,6595.49,0,0
1100,5,6.3132,19.3471,0.149,449,1313,0.010,40,5.09,104197,1938.85,0,0
1101,5,13.3325,19.3146,0.191,782,2462,0.010,60,5.09,104276,3241.34,0,0
1102,5,47.0169,20.0738,0.216,2576,7902,0.010,100,5.17,104534,10800.47,1,1
1103,5,9.1187,20.1796,0.201,1182,3627,0.010,75,5.17,104653,4887.09,0,0
1104,5,10.9413,20.1929,0.228,802,2502,0.010,65,5.16,104734,3626.31,0,0
1105,5,5.9993,19.9796,0.176,500,1548,0.010,45,5.16,104784,2435.08,0,0
1106,5,15.4704,19.7804,0.162,880,2669,0.010,65,5.15,104872,3814.31,0,0
1107,5,21.4403,19.9535,0.187,1541,4725,0.010,85,5.15,105027,6563.34,0,0
1108,5,8.3924,20.0416,0.181,540,1681,0.010,50,5.14,105081,2357.82,0,0
1109,5,44.7319,20.6997,0.190,2553,7850,0.010,100,5.23,105337,11156.06,1,1
1110,5,14.8879,20.0356,0.198,1014,3144,0.010,70,5.23,105439,4418.15,0,0
1111,5,25.5805,20.2281,0.217,2200,6596,0.010,95,5.22,105659,9432.66,0,0
1112,5,12.2385,19.9270,0.204,799,2499,0.010,65,5.22,105739,3492.20,0,0
1113,5,5.0089,19.0733,0.181,379,1174,0.010,40,5.21,105777,1663.74,0,0
1114,5,14.5914,19.1065,0.153,950,2999,0.010,70,5.21,105872,4153.24,0,0
1115,5,17.8134,18.6922,0.181,1223,3710,0.010,75,5.20,105995,5235.46,0,0
1116,5,20.1781,18.8284,0.221,1375,4218,0.010,80,5.20,106133,5914.81,0,0
1117,5,5.0572,18.6527,0.178,367,1135,0.010,40,5.19,106170,1605.12,0,0
1118,5,8.3527,18.5927,0.184,508,1567,0.010,45,5.19,106221,2221.47,0,0
1119,5,48.7800,19.2171,0.208,2566,7886,0.010,100,5.27,106478,11110.63,1,1
1120,5,11.0092,19.2697,0.250,498,1542,0.010,45,5.27,106528,2209.83,0,0
1121,5,49.7623,19.1858,0.176,2527,7794,0.010,100,5.35,106781,10799.71,1,1
1122,5,12.2764,19.2657,0.187,1333,3957,0.010,75,5.35,106915,5629.95,0,0
1123,5,31.8127,19.0648,0.204,1797,5582,0.010,90,5.34,107095,7872.29,0,0
1124,5,4.7038,18.7251,0.164,379,1174,0.010,40,5.34,107133,1681.77,0,0
1125,5,15.4809,18.7464,0.227,859,2629,0.010,65,5.33,107219,3771.20,0,0
1126,5,17.7901,18.8951,0.190,2224,6767,0.010,95,5.33,107442,9220.66,0,0
1127,5,7.3151,17.9184,0.174,510,1568,0.010,45,5.32,107493,2318.94,0,0
1128,5,13.3524,18.0920,0.219,1115,3484,0.010,75,5.32,107605,4756.17,0,0
1129,5,6.9404,17.8705,0.257,499,1545,0.010,45,5.31,107655,2219.60,0,0
1130,5,14.1025,17.7332,0.188,819,2542,0.010,65,5.31,107737,3585.12,0,0
1131,5,51.1245,18.2858,0.225,2767,8319,0.010,100,5.39,108014,11739.12,1,1
1132,5,4.7120,17.2537,0.251,377,1166,0.010,40,5.39,108052,1657.24,0,0
1133,5,13.1474,16.6139,0.212,1225,3711,0.010,75,5.38,108175,4983.00,0,0
1134,5,16.0212,16.5269,0.246,792,2480,0.010,60,5.38,108255,3437.69,0,0
1135,5,7.7445,16.2277,0.289,494,1532,0.010,45,5.37,108305,2162.38,0,0
1136,5,42.9895,17.0151,0.223,2686,8142,0.010,100,5.46,108574,11405.83,1,1
1137,5,13.1933,16.7903,0.228,1369,4222,0.010,80,5.45,108711,5455.66,0,0
1138,5,3.6153,16.6327,0.192,208,611,0.010,25,5.45,108732,956.44,0,0
1139,5,24.6001,16.6316,0.215,2134,6590,0.010,95,5.44,108946,9066.28,0,0
