episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish
1,1,-6.1009,-6.1009,0.000,70,168,1.000,30,0.00,7,17.80,0,0
2,1,-6.2269,-6.1639,0.000,314,812,0.998,70,0.00,39,142.19,0,0
3,1,-6.0670,-6.1316,0.000,113,279,0.996,45,0.00,51,39.65,0,0
4,1,-5.7427,-6.0344,1.264,163,396,0.994,50,0.00,68,102.01,0,0
5,1,-5.6176,-5.9510,1.324,101,245,0.992,40,0.00,79,99.46,0,0
6,1,-4.9715,-5.7878,1.453,98,254,0.990,40,0.00,89,90.22,0,0
7,1,-3.7884,-5.5021,1.432,153,405,0.988,55,0.00,105,137.91,0,0
8,1,-8.6958,-5.9013,0.998,207,500,0.986,55,0.00,126,164.90,0,0
9,1,-4.9012,-5.7902,0.453,238,651,0.984,70,0.00,150,189.99,0,0
10,1,-5.2805,-5.7393,0.427,143,372,0.982,50,0.00,165,111.46,0,0
11,1,-5.6186,-5.7283,0.306,169,418,0.980,55,0.00,182,130.35,0,0
12,1,-3.5998,-5.5509,0.258,367,954,0.978,80,0.00,219,294.59,0,0
13,1,-4.7738,-5.4911,0.249,217,559,0.976,60,0.00,241,169.78,0,0
14,1,-5.7138,-5.5070,0.249,132,331,0.974,50,0.00,255,112.01,0,0
15,1,-8.3157,-5.6943,0.211,255,626,0.972,65,0.00,281,248.89,0,0
16,1,-5.0382,-5.6533,0.208,87,214,0.970,40,0.00,290,65.61,0,0
17,1,-4.8602,-5.6066,0.220,115,314,0.968,50,0.00,302,109.54,0,0
18,1,-6.2311,-5.6413,0.231,245,596,0.967,65,0.00,327,185.55,0,0
19,1,-7.4918,-5.7387,0.279,266,656,0.965,65,0.00,354,194.74,0,0
20,1,-6.2283,-5.7632,0.296,266,728,0.963,70,0.00,381,194.54,0,0
21,1,-6.8366,-5.8143,0.285,82,197,0.961,35,0.00,390,59.40,0,0
22,1,-3.9821,-5.7310,0.282,118,294,0.959,45,0.00,402,88.91,0,0
23,1,-5.2340,-5.7094,0.323,219,625,0.957,70,0.00,424,162.41,0,0
24,1,-5.3511,-5.6945,0.324,131,321,0.955,45,0.00,438,107.86,0,0
25,1,-6.1348,-5.7121,0.336,68,164,0.953,30,0.00,445,57.30,0,0
26,1,-5.5255,-5.7049,0.300,64,163,0.951,30,0.00,452,60.06,0,0
27,1,-6.5333,-5.7356,0.346,170,413,0.949,55,0.00,469,155.20,0,0
28,1,-1.2628,-5.5759,0.356,318,788,0.947,70,0.00,501,281.32,0,0
29,1,-6.4873,-5.6073,0.311,75,181,0.945,35,0.00,509,60.43,0,0
30,1,-5.4956,-5.6036,0.407,239,691,0.944,70,0.00,533,196.44,0,0
31,1,-5.4384,-5.5982,0.403,133,325,0.942,45,0.00,547,105.57,0,0
32,1,-6.2675,-5.6192,0.359,103,251,0.940,40,0.00,558,83.91,0,0
33,1,-6.4460,-5.6442,0.366,169,430,0.938,55,0.00,575,137.26,0,0
34,1,-3.4708,-5.5803,0.360,203,602,0.936,70,0.00,596,179.85,0,0
35,1,-4.9760,-5.5630,0.380,249,615,0.934,65,0.00,621,217.01,0,0
36,1,-6.6771,-5.5940,0.318,114,274,0.932,45,0.00,633,113.95,0,0
37,1,-4.8663,-5.5743,0.363,123,325,0.930,50,0.00,646,101.28,0,0
38,1,-5.3357,-5.5680,0.326,80,200,0.929,35,0.00,654,52.27,0,0
39,1,-5.2188,-5.5591,0.353,134,334,0.927,50,0.00,668,103.27,0,0
40,1,-5.5791,-5.5596,0.313,105,266,0.925,45,0.00,679,79.06,0,0
41,1,-6.0414,-5.5713,0.357,72,181,0.923,35,0.00,687,57.02,0,0
42,1,-5.6023,-5.5721,0.334,365,910,0.921,75,0.00,724,259.20,0,0
43,1,-4.6757,-5.5512,0.327,207,517,0.919,60,0.00,745,143.90,0,0
44,1,-6.9286,-5.5825,0.420,530,1463,0.918,90,0.00,798,397.61,0,0
45,1,-7.8182,-5.6322,0.343,273,698,0.916,70,0.00,826,204.01,0,0
46,1,-5.5164,-5.6297,0.384,130,324,0.914,45,0.00,839,97.81,0,0
47,1,-8.3973,-5.6886,0.404,404,1044,0.912,80,0.00,880,297.47,0,0
48,1,-4.9654,-5.6735,0.404,153,385,0.910,50,0.00,896,118.34,0,0
49,1,-4.9896,-5.6595,0.416,93,229,0.908,40,0.00,906,72.91,0,0
50,1,-5.0299,-5.6470,0.457,114,282,0.907,45,0.00,918,93.55,0,0
51,1,-4.9706,-5.6243,0.438,144,366,0.905,50,0.00,933,118.84,0,0
52,1,-7.1793,-5.6434,0.397,197,484,0.903,55,0.00,953,160.90,0,0
53,1,-5.1362,-5.6248,0.393,200,499,0.901,60,0.00,973,163.76,0,0
54,1,-6.8571,-5.6471,0.423,215,559,0.899,60,0.00,995,177.36,0,0
55,1,-5.7904,-5.6505,0.420,91,233,0.898,40,0.00,1005,75.71,0,0
56,1,-7.7186,-5.7055,0.389,359,932,0.896,75,0.00,1041,314.65,0,0
57,1,-4.1124,-5.7119,0.383,291,787,0.894,75,0.00,1071,241.74,0,0
58,1,-5.0884,-5.6398,0.399,100,251,0.892,40,0.00,1081,76.72,0,0
59,1,-5.4709,-5.6512,0.405,143,348,0.890,50,0.00,1096,211.47,0,0
60,1,-5.4338,-5.6543,0.450,114,284,0.889,45,0.00,1108,86.46,0,0
61,1,-2.5124,-5.5921,0.348,209,543,0.887,60,0.00,1129,155.96,0,0
62,1,-5.1630,-5.6234,0.419,196,483,0.885,55,0.00,1149,148.19,0,0
63,1,-5.2558,-5.6330,0.349,261,728,0.883,75,0.00,1176,209.33,0,0
64,1,-2.2795,-5.5643,0.393,278,701,0.882,70,0.00,1204,228.76,0,0
65,1,-6.0696,-5.5194,0.332,124,303,0.880,45,0.00,1217,88.93,0,0
66,1,-2.3698,-5.4661,0.437,165,454,0.878,60,0.00,1234,130.80,0,0
67,1,-5.2434,-5.4737,0.434,315,808,0.876,70,0.00,1266,249.56,0,0
68,1,-5.2326,-5.4538,0.398,70,173,0.874,35,0.00,1273,53.62,0,0
69,1,-8.1726,-5.4674,0.371,285,705,0.873,65,0.00,1302,206.91,0,0
70,1,-5.9629,-5.4621,0.393,266,701,0.871,70,0.00,1329,189.41,0,0
71,1,-10.3788,-5.5329,0.364,485,1213,0.869,80,0.00,1378,370.08,0,0
72,1,-7.4587,-5.6024,0.332,314,770,0.867,70,0.00,1410,263.36,0,0
73,1,-6.1351,-5.6205,0.296,356,902,0.866,75,0.00,1446,289.43,0,0
74,1,-5.6643,-5.6267,0.339,457,1176,0.864,80,0.00,1492,347.99,0,0
75,1,-5.9274,-5.6226,0.296,62,150,0.862,30,0.00,1499,85.09,0,0
76,1,-3.6456,-5.5850,0.327,290,748,0.861,70,0.00,1528,241.76,0,0
77,1,-6.3521,-5.5814,0.383,269,680,0.859,65,0.00,1555,208.14,0,0
78,1,-5.6544,-5.6692,0.316,128,309,0.857,45,0.00,1568,90.32,0,0
79,1,-7.2077,-5.6836,0.355,443,1118,0.855,80,0.00,1613,321.37,0,0
80,1,-6.1705,-5.6971,0.366,184,448,0.854,55,0.00,1632,141.42,0,0
81,1,-5.6779,-5.7019,0.311,73,181,0.852,35,0.00,1640,65.65,0,0
82,1,-1.6722,-5.6100,0.305,287,741,0.850,70,0.00,1669,232.13,0,0
83,1,-5.2897,-5.5869,0.274,240,621,0.849,65,0.00,1693,207.23,0,0
84,1,-6.4256,-5.6459,0.325,131,319,0.847,45,0.00,1707,123.68,0,0
85,1,-5.0045,-5.6465,0.313,127,312,0.845,45,0.00,1720,110.36,0,0
86,1,-4.7574,-5.6081,0.339,125,317,0.844,45,0.00,1733,99.31,0,0
87,1,-7.2003,-5.6548,0.249,316,790,0.842,70,0.00,1765,241.53,0,0
88,1,-4.2887,-5.6339,0.264,158,397,0.840,55,0.00,1781,132.99,0,0
89,1,-5.1843,-5.6332,0.253,98,241,0.838,40,0.00,1791,79.55,0,0
90,1,-6.1592,-5.6448,0.311,62,150,0.837,30,0.00,1798,50.32,0,0
91,1,-6.2768,-5.6495,0.204,78,193,0.835,35,0.00,1806,62.39,0,0
92,1,-6.5204,-5.6678,0.294,308,834,0.833,75,0.00,1837,262.52,0,0
93,1,-5.7626,-5.6896,0.289,84,206,0.832,35,0.00,1846,105.97,0,0
94,1,-8.4091,-5.7192,0.337,224,538,0.830,60,0.00,1869,185.84,0,0
95,1,-3.8664,-5.6402,0.238,139,357,0.828,50,0.00,1883,112.07,0,0
96,1,-6.4223,-5.6583,0.290,224,581,0.827,65,0.00,1906,175.99,0,0
97,1,-5.9791,-5.6099,0.268,148,369,0.825,50,0.00,1921,118.64,0,0
98,1,-6.5586,-5.6418,0.295,217,526,0.823,60,0.00,1943,180.31,0,0
99,1,-4.0813,-5.6236,0.254,197,499,0.822,60,0.00,1963,163.28,0,0
100,1,-7.6394,-5.6758,0.250,252,646,0.820,65,0.00,1989,200.82,0,0
101,1,-6.5447,-5.7073,0.298,78,187,0.819,35,0.00,1997,60.43,0,0
102,1,-7.3773,-5.7112,0.291,272,712,0.817,70,0.00,2025,189.51,0,0
103,1,-4.8874,-5.7063,0.232,233,587,0.815,65,0.00,2049,184.29,0,0
104,1,-4.4297,-5.6577,0.341,169,441,0.814,55,0.00,2066,129.17,0,0
105,1,-4.9562,-5.6410,0.269,146,360,0.812,50,0.00,2081,116.70,0,0
106,1,-1.9634,-5.5259,0.280,220,554,0.810,60,0.00,2103,182.67,0,0
107,1,-6.9508,-5.5827,0.281,400,995,0.809,75,0.00,2143,316.08,0,0
108,1,-2.9425,-5.5398,0.195,163,433,0.807,55,0.00,2160,135.32,0,0
109,1,-4.9078,-5.5285,0.245,688,1805,0.806,95,0.00,2229,555.91,0,0
110,1,-7.1572,-5.5630,0.312,93,223,0.804,40,0.00,2239,88.44,0,0
111,1,-4.7128,-5.6070,0.298,378,982,0.802,80,0.00,2277,285.33,0,0
112,1,-6.3441,-5.6306,0.271,305,768,0.801,70,0.00,2308,217.05,0,0
113,1,-5.7020,-5.6395,0.330,92,228,0.799,40,0.00,2318,70.38,0,0
114,1,-3.6589,-5.6671,0.320,142,387,0.798,55,0.00,2333,107.37,0,0
115,1,-5.3547,-5.6528,0.210,115,286,0.796,45,0.00,2345,86.87,0,0
116,1,-3.8188,-5.6818,0.270,159,438,0.794,60,0.00,2361,142.23,0,0
117,1,-5.2677,-5.6823,0.282,88,213,0.793,35,0.00,2370,73.39,0,0
118,1,-6.6130,-5.7099,0.322,93,231,0.791,40,0.00,2380,78.10,0,0
119,1,-2.6512,-5.5995,0.228,193,481,0.790,55,0.00,2400,162.53,0,0
120,1,-5.0581,-5.5814,0.219,415,1073,0.788,80,0.00,2442,398.14,0,0
121,1,-5.0016,-5.4738,0.242,183,446,0.786,55,0.00,2461,191.05,0,0
122,1,-5.2947,-5.4305,0.178,106,259,0.785,40,0.00,2472,97.29,0,0
123,1,-3.8940,-5.3857,0.275,150,388,0.783,55,0.00,2487,156.86,0,0
124,1,-5.0022,-5.3725,0.241,90,234,0.782,40,0.00,2496,81.20,0,0
125,1,-5.4430,-5.3628,0.268,121,294,0.780,45,0.00,2509,104.68,0,0
126,1,-6.2906,-5.4157,0.244,82,198,0.779,35,0.00,2518,72.28,0,0
127,1,-4.4297,-5.3772,0.180,130,337,0.777,50,0.00,2531,112.56,0,0
128,1,-7.5698,-5.4156,0.233,109,260,0.775,40,0.00,2542,91.69,0,0
129,1,-6.1897,-5.3952,0.163,75,181,0.774,35,0.00,2550,63.36,0,0
130,1,-5.5611,-5.3830,0.147,79,198,0.772,35,0.00,2558,72.15,0,0
131,1,-5.8642,-5.3867,0.258,93,226,0.771,40,0.00,2568,85.14,0,0
132,1,-6.8551,-5.4904,0.214,361,903,0.769,75,0.00,2605,295.86,0,0
133,1,-2.6606,-5.4378,0.226,315,807,0.768,70,0.00,2637,293.76,0,0
134,1,-3.8911,-5.3871,0.176,145,395,0.766,55,0.00,2652,127.34,0,0
135,1,-5.8707,-5.4044,0.373,177,432,0.765,55,0.00,2670,139.70,0,0
136,1,-4.8593,-5.4065,0.323,180,447,0.763,55,0.00,2688,135.36,0,0
137,1,-5.5232,-5.3729,0.241,173,441,0.762,55,0.00,2706,134.95,0,0
138,1,-6.7355,-5.4219,0.305,94,229,0.760,40,0.00,2716,74.89,0,0
139,1,-5.9519,-5.4372,0.293,111,281,0.759,45,0.00,2728,89.60,0,0
140,1,-3.9354,-5.3927,0.193,136,344,0.757,50,0.00,2742,118.13,0,0
141,1,-3.4773,-5.3368,0.227,240,622,0.756,65,0.00,2766,208.05,0,0
142,1,-5.6757,-5.3199,0.262,139,335,0.754,45,0.00,2780,114.71,0,0
143,1,-7.4668,-5.3539,0.266,219,537,0.753,60,0.00,2802,172.55,0,0
144,1,-4.7025,-5.2798,0.367,146,361,0.751,50,0.00,2817,107.08,0,0
145,1,-3.9043,-5.2806,0.277,250,674,0.750,70,0.00,2842,199.56,0,0
146,1,-6.8392,-5.2889,0.284,156,379,0.748,50,0.00,2858,142.04,0,0
147,1,-5.8205,-5.2857,0.248,733,1901,0.747,95,0.00,2932,607.12,0,0
148,1,-4.5331,-5.2452,0.212,127,333,0.745,50,0.00,2945,164.62,0,0
149,1,-4.6160,-5.2559,0.240,105,272,0.744,45,0.00,2956,108.77,0,0
150,1,-5.1629,-5.2064,0.271,148,373,0.742,50,0.00,2971,120.36,0,0
151,1,-6.1488,-5.1985,0.296,207,511,0.741,60,0.00,2992,159.52,0,0
152,1,-4.9656,-5.1502,0.289,131,331,0.739,50,0.00,3006,94.84,0,0
153,1,-11.3618,-5.2797,0.258,530,1294,0.738,80,0.00,3059,405.97,0,0
154,1,-5.7103,-5.3053,0.183,75,185,0.736,35,0.00,3067,62.43,0,0
155,1,-9.7944,-5.4021,0.234,281,689,0.735,65,0.00,3096,205.35,0,0
156,1,-6.2604,-5.4880,0.276,106,258,0.733,40,0.00,3107,78.05,0,0
157,1,-4.1727,-5.4325,0.270,414,1085,0.732,80,0.00,3149,286.78,0,0
158,1,-3.6702,-5.4470,0.302,435,1118,0.730,80,0.00,3193,333.75,0,0
159,1,-3.4405,-5.4177,0.290,213,538,0.729,60,0.00,3215,164.80,0,0
160,1,-4.9141,-5.3728,0.292,385,953,0.727,75,0.00,3254,295.07,0,0
161,1,-4.2565,-5.3637,0.281,86,225,0.726,40,0.00,3263,68.94,0,0
162,1,-4.7068,-5.3310,0.338,116,302,0.724,45,0.00,3275,89.03,0,0
163,1,-1.8338,-5.2536,0.216,250,644,0.723,65,0.00,3300,189.14,0,0
164,1,-4.5259,-5.2709,0.397,242,632,0.722,65,0.00,3325,190.29,0,0
165,1,-4.7731,-5.2593,0.287,94,241,0.720,40,0.00,3335,73.06,0,0
166,1,-7.2476,-5.3279,0.210,270,680,0.719,65,0.00,3362,201.15,0,0
167,1,-6.7513,-5.3575,0.282,295,721,0.717,65,0.00,3392,215.84,0,0
168,1,-3.9073,-5.3034,0.277,433,1255,0.716,90,0.00,3436,330.32,0,0
169,1,-5.4313,-5.3590,0.281,104,252,0.714,40,0.00,3447,83.75,0,0
170,1,-6.1048,-5.3800,0.272,535,1335,0.713,85,0.00,3501,390.16,0,0
171,1,-6.1678,-5.4033,0.285,168,420,0.712,55,0.00,3518,135.83,0,0
172,1,-4.2413,-5.3822,0.294,152,387,0.710,50,0.00,3534,122.31,0,0
173,1,-7.0657,-5.4457,0.304,519,1311,0.709,85,0.00,3586,377.26,0,0
174,1,-5.9983,-5.4656,0.278,178,434,0.707,55,0.00,3604,125.55,0,0
175,1,-2.4569,-5.4059,0.284,277,725,0.706,70,0.00,3632,226.18,0,0
176,1,-5.4230,-5.3885,0.285,157,404,0.704,55,0.00,3648,121.65,0,0
177,1,-7.6800,-5.4535,0.324,192,462,0.703,55,0.00,3668,157.59,0,0
178,1,-2.1038,-5.3442,0.227,311,794,0.702,70,0.00,3700,246.28,0,0
179,1,-4.8516,-5.3174,0.430,184,477,0.700,60,0.00,3719,162.93,0,0
180,1,-0.8424,-5.2231,0.317,430,1115,0.699,80,0.00,3762,365.31,0,0
181,1,-0.3124,-5.1120,0.260,306,754,0.697,70,0.00,3793,269.97,0,0
182,1,-5.3463,-5.0819,0.231,94,231,0.696,40,0.00,3803,72.20,0,0
183,1,-3.9660,-5.1080,0.311,257,675,0.695,70,0.00,3829,213.59,0,0
184,1,-3.6161,-5.1025,0.209,173,466,0.693,60,0.00,3847,140.12,0,0
185,1,-3.6419,-5.0579,0.242,230,610,0.692,65,0.00,3870,178.59,0,0
186,1,-6.0877,-5.0825,0.363,178,442,0.690,55,0.00,3888,144.74,0,0
187,1,-5.1744,-5.0755,0.215,129,313,0.689,45,0.00,3901,99.87,0,0
188,1,-3.8404,-5.0176,0.298,126,330,0.688,50,0.00,3914,106.12,0,0
189,1,-4.0614,-4.9798,0.219,127,341,0.686,50,0.00,3927,105.79,0,0
190,1,-4.3232,-4.9875,0.251,83,221,0.685,40,0.00,3936,70.24,0,0
191,1,-0.7294,-4.9326,0.251,312,837,0.684,75,0.00,3968,287.90,0,0
192,1,-6.7652,-4.9544,0.314,93,225,0.682,40,0.00,3978,75.74,0,0
193,1,-7.6326,-4.9577,0.300,243,608,0.681,65,0.00,4003,197.04,0,0
194,1,-2.2306,-4.9082,0.306,160,425,0.680,55,0.00,4019,131.84,0,0
195,1,-1.8598,-4.8673,0.239,162,443,0.678,60,0.00,4036,138.04,0,0
196,1,-2.6327,-4.7832,0.228,397,1025,0.677,80,0.00,4076,312.96,0,0
197,1,-4.3413,-4.7536,0.372,146,365,0.675,50,0.00,4091,119.90,0,0
198,1,-5.6538,-4.7760,0.243,163,421,0.674,55,0.00,4108,128.32,0,0
199,1,-3.8188,-4.7601,0.194,199,513,0.673,60,0.00,4128,169.87,0,0
200,1,-4.7589,-4.7520,0.219,314,807,0.671,75,0.00,4160,241.62,0,0
201,1,-2.2705,-4.6745,0.256,599,1632,0.670,95,0.00,4220,452.17,0,0
202,1,-3.8465,-4.6521,0.219,244,645,0.669,65,0.00,4245,184.27,0,0
203,1,-5.7277,-4.5394,0.170,71,182,0.667,35,0.00,4253,55.81,0,0
204,1,-4.3002,-4.5112,0.212,142,355,0.666,50,0.00,4268,112.65,0,0
205,1,-4.6677,-4.4087,0.298,146,370,0.665,50,0.00,4283,106.94,0,0
206,1,-2.3204,-4.3299,0.216,286,824,0.663,80,0.00,4312,216.25,0,0
207,1,-2.1415,-4.2892,0.197,252,753,0.662,75,0.00,4338,187.76,0,0
208,1,-2.8402,-4.2726,0.200,388,1074,0.661,85,0.00,4377,292.57,0,0
209,1,-5.3144,-4.3101,0.220,96,246,0.659,40,0.00,4387,84.81,0,0
210,1,-5.1076,-4.3140,0.248,370,914,0.658,75,0.00,4424,287.85,0,0
211,1,-4.7024,-4.3229,0.324,191,504,0.657,60,0.00,4444,160.06,0,0
212,1,-4.7615,-4.3240,0.432,123,312,0.655,45,0.00,4457,102.19,0,0
213,1,-5.6727,-4.4008,0.218,96,239,0.654,40,0.00,4467,75.90,0,0
214,1,-7.8544,-4.4673,0.239,322,794,0.653,70,0.00,4500,234.60,0,0
215,1,-4.0889,-4.4537,0.189,299,775,0.652,70,0.00,4530,234.00,0,0
216,1,-2.1685,-4.3521,0.292,258,717,0.650,70,0.00,4556,199.06,0,0
217,1,-3.3973,-4.2850,0.245,545,1511,0.649,95,0.00,4611,399.01,0,0
218,1,-1.6804,-4.2405,0.214,306,842,0.648,75,0.00,4642,243.25,0,0
219,1,-4.8519,-4.2289,0.181,134,354,0.646,50,0.00,4656,110.88,0,0
220,1,0.6090,-4.0946,0.240,283,741,0.645,70,0.00,4685,234.43,0,0
221,1,-2.5467,-4.0222,0.226,640,1690,0.644,90,0.00,4749,475.65,0,0
222,1,-4.2440,-4.0222,0.269,726,1921,0.642,95,0.00,4822,559.44,0,0
223,1,-0.3120,-3.8871,0.174,339,914,0.641,80,0.00,4856,266.92,0,0
224,1,-8.4417,-3.9360,0.254,459,1178,0.640,80,0.00,4902,331.72,0,0
225,1,-4.6910,-3.9807,0.236,132,324,0.639,45,0.00,4916,104.16,0,0
226,1,-3.0932,-3.9341,0.212,221,642,0.637,70,0.00,4939,181.90,0,0
227,1,-5.7657,-3.8958,0.312,82,204,0.636,35,0.00,4948,63.21,0,0
228,1,-4.4505,-3.9427,0.270,147,362,0.635,50,0.00,4963,114.42,0,0
229,1,-2.2180,-3.8901,0.242,318,881,0.634,80,0.00,4995,240.15,0,0
230,1,-2.9380,-3.9320,0.184,136,386,0.632,55,0.00,5009,104.77,0,0
231,1,-2.6694,-3.9791,0.250,196,532,0.631,65,0.00,5029,153.68,0,0
232,1,-2.7182,-3.9266,0.190,168,455,0.630,60,0.00,5046,130.95,0,0
233,1,-5.9900,-3.9670,0.207,88,218,0.628,40,0.00,5055,71.64,0,0
234,1,-3.5293,-3.9653,0.198,198,542,0.627,65,0.00,5075,168.02,0,0
235,1,-1.5495,-3.9235,0.174,305,859,0.626,80,0.00,5106,245.46,0,0
236,1,-1.0811,-3.8233,0.200,297,841,0.625,80,0.00,5136,226.63,0,0
237,1,-4.0136,-3.8001,0.282,255,685,0.623,70,0.00,5162,213.82,0,0
238,1,-0.6246,-3.7358,0.236,392,1044,0.622,80,0.00,5202,305.57,0,0
239,1,-1.3831,-3.6822,0.237,286,783,0.621,75,0.00,5231,212.19,0,0
240,1,-5.2186,-3.7001,0.233,152,408,0.620,55,0.00,5247,125.72,0,0
241,1,-3.9020,-3.7636,0.155,239,645,0.618,70,0.00,5271,181.56,0,0
242,1,-4.6307,-3.7209,0.227,289,788,0.617,75,0.00,5300,215.94,0,0
243,1,-4.5691,-3.6596,0.240,144,355,0.616,50,0.00,5315,114.66,0,0
244,1,-3.5362,-3.6857,0.252,206,559,0.615,65,0.00,5336,157.98,0,0
245,1,-3.6230,-3.7210,0.194,127,352,0.614,50,0.00,5349,96.66,0,0
246,1,-3.5440,-3.7392,0.269,285,780,0.612,75,0.00,5378,223.07,0,0
247,1,-1.8318,-3.6890,0.235,257,684,0.611,70,0.00,5404,226.15,0,0
248,1,-1.4908,-3.6058,0.275,309,830,0.610,75,0.00,5435,238.63,0,0
249,1,-3.7860,-3.6051,0.239,172,435,0.609,55,0.00,5453,141.50,0,0
250,1,-5.4370,-3.6187,0.250,765,1997,0.607,95,0.00,5530,582.96,0,0
251,1,-2.2081,-3.6174,0.256,202,515,0.606,60,0.00,5551,162.48,0,0
252,1,-2.3187,-3.5869,0.353,409,1039,0.605,80,0.00,5592,310.72,0,0
253,1,-4.6308,-3.5649,0.197,182,470,0.604,60,0.00,5611,137.57,0,0
254,1,-1.6611,-3.5122,0.316,335,934,0.603,80,0.00,5645,257.43,0,0
255,1,-0.3827,-3.4265,0.368,272,754,0.601,75,0.00,5673,208.55,0,0
256,1,-5.4333,-3.4887,0.382,114,283,0.600,45,0.00,5685,91.88,0,0
257,1,1.8436,-3.4090,0.255,394,1039,0.599,80,0.00,5725,315.42,0,0
258,1,-5.1322,-3.4549,0.311,288,832,0.598,80,0.00,5754,250.64,0,0
259,1,-4.9159,-3.4469,0.227,196,495,0.597,60,0.00,5774,159.12,0,0
260,1,-3.1169,-3.4071,0.252,138,368,0.595,50,0.00,5788,120.00,0,0
261,1,-2.1237,-3.3555,0.288,153,434,0.594,60,0.00,5804,125.03,0,0
262,1,-4.8273,-3.3568,0.323,173,425,0.593,55,0.00,5822,145.81,0,0
263,1,-2.7674,-3.2987,0.366,155,427,0.592,55,0.00,5838,119.73,0,0
264,1,-5.1908,-3.2454,0.255,173,429,0.591,55,0.00,5856,143.30,0,0
265,1,-3.9079,-3.2418,0.264,350,959,0.589,80,0.00,5891,265.56,0,0
266,1,-4.5839,-3.2901,0.302,102,277,0.588,45,0.00,5902,76.34,0,0
267,1,-5.0462,-3.3231,0.231,100,243,0.587,40,0.00,5912,72.60,0,0
268,1,-2.3209,-3.3359,0.301,295,847,0.586,80,0.00,5942,229.49,0,0
269,1,-1.8110,-3.2751,0.243,326,839,0.585,75,0.00,5975,276.20,0,0
270,1,1.4072,-3.2591,0.302,578,1568,0.584,90,0.00,6033,523.55,0,0
271,1,-5.7707,-3.3236,0.251,314,839,0.582,75,0.00,6065,310.82,0,0
272,1,-1.3269,-3.2653,0.266,379,983,0.581,80,0.00,6103,330.75,0,0
273,1,-3.2595,-3.3242,0.273,265,789,0.580,80,0.00,6130,200.98,0,0
274,1,-2.5201,-3.2058,0.267,226,651,0.579,70,0.00,6153,190.62,0,0
275,1,-4.5127,-3.2022,0.338,148,399,0.578,55,0.00,6168,123.38,0,0
276,1,-1.6080,-3.1725,0.248,331,877,0.577,75,0.00,6202,297.63,0,0
277,1,-2.1690,-3.1006,0.240,452,1290,0.575,90,0.00,6248,362.20,0,0
278,1,-3.4233,-3.0800,0.221,176,465,0.574,60,0.00,6266,129.92,0,0
279,1,0.0295,-3.0351,0.250,262,791,0.573,80,0.00,6293,195.17,0,0
280,1,-2.7262,-3.0309,0.193,239,694,0.572,75,0.00,6317,179.49,0,0
281,1,-4.3829,-3.0651,0.251,357,919,0.571,75,0.00,6353,302.40,0,0
282,1,-3.9600,-3.0900,0.492,166,417,0.570,55,0.00,6370,134.11,0,0
283,1,-2.5094,-3.0203,0.254,184,548,0.569,65,0.00,6389,150.43,0,0
284,1,-4.5633,-3.0410,0.189,90,219,0.567,40,0.00,6398,69.74,0,0
285,1,1.2706,-2.9846,0.329,221,638,0.566,70,0.00,6421,179.66,0,0
286,1,-3.7905,-3.0388,0.254,333,929,0.565,80,0.00,6455,254.11,0,0
287,1,-3.5357,-3.0293,0.323,251,631,0.564,65,0.00,6481,217.33,0,0
288,1,-0.2532,-3.0218,0.311,192,562,0.563,65,0.00,6501,166.60,0,0
289,1,-3.3540,-3.0612,0.288,165,423,0.562,55,0.00,6518,136.50,0,0
290,1,-5.4948,-3.0668,0.263,85,218,0.561,40,0.00,6527,72.98,0,0
291,1,-0.3486,-2.9957,0.232,363,958,0.560,80,0.00,6564,329.96,0,0
292,1,-2.8711,-2.9605,0.260,283,773,0.558,75,0.00,6593,278.49,0,0
293,1,-5.5054,-2.9792,0.247,171,422,0.557,55,0.00,6611,135.46,0,0
294,1,-2.2423,-2.9534,0.340,192,523,0.556,60,0.00,6631,151.07,0,0
295,1,-4.4955,-2.9708,0.235,148,372,0.555,50,0.00,6646,117.18,0,0
296,1,-0.7187,-2.9143,0.212,222,604,0.554,65,0.00,6669,168.06,0,0
297,1,-3.5402,-2.9485,0.329,289,808,0.553,75,0.00,6698,215.72,0,0
298,1,-2.3010,-2.9647,0.298,224,645,0.552,70,0.00,6721,161.37,0,0
299,1,-8.7949,-3.0649,0.261,291,709,0.551,65,0.00,6751,219.64,0,0
300,1,-4.9654,-3.0554,0.221,102,267,0.550,45,0.00,6762,78.51,0,0
301,1,-3.2819,-3.0769,0.261,302,846,0.548,80,0.00,6793,239.14,0,0
302,1,-3.8982,-3.1085,0.224,200,523,0.547,60,0.00,6813,164.66,0,0
303,1,-1.7356,-3.0506,0.405,286,786,0.546,75,0.00,6842,237.71,0,0
304,1,-4.7386,-3.1121,0.325,486,1262,0.545,85,0.00,6891,375.86,0,0
305,1,-5.8431,-3.2213,0.187,89,223,0.544,40,0.00,6900,73.80,0,0
306,1,-1.9407,-3.1515,0.301,402,1182,0.543,90,0.00,6941,291.08,0,0
307,1,-4.2233,-3.2728,0.239,431,1160,0.542,85,0.00,6985,304.70,0,0
308,1,-4.9014,-3.2682,0.224,390,1133,0.541,90,0.00,7024,290.18,0,0
309,1,-3.9921,-3.2497,0.210,124,332,0.540,50,0.00,7037,95.51,0,0
310,1,0.4394,-3.1786,0.204,258,721,0.539,75,0.00,7063,202.39,0,0
